"","Round","Age","Sex","Cage","numMice","Trial","segment","Time","endDate","endTime","trialDur","cageType","trialType","TrueZero","Chewed","file_name","numVoids","totUrine","FP_Area","pct_cover","ChewSize"
"126",1,"Young","F",85,4,"","","light","10/24/2023","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"127",1,"Young","F",85,4,"","","dark","10/25/2023","6:00:00 AM",12,"latrine","Accl","","Y","20231025_06.00_C6_085_F_latrine.csv",61,7.713,421.418,8.03065186829109,"bigChew"
"128",1,"Young","F",85,4,"10252023_85","L1","light","10/25/2023","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"129",1,"Young","F",85,4,"10252023_85","D1","dark","10/26/2023","6:00:00 AM",12,"latrine","Record","","Y","20231026_06.00_C6_085_F_latrine_ps.csv",39,16.061,444.518,4.75118504135168,"bigChew"
"130",1,"Young","F",85,4,"10252023_85","L2","light","10/26/2023","6:00:00 PM",12,"latrine","Record","","Y","20231026_18.00_C6_085_F_latrine_ps.csv",13,32.519,451.524,7.20205348995845,"smallChew"
"131",1,"Young","F",85,4,"10252023_85","D2","dark","10/27/2023","6:00:00 AM",12,"latrine","Record","","Y","20231027_06.00_C6_085_F_latrine_ps.csv",27,25.035,442.813,7.12519712411239,"bigChew"
"132",1,"Young","F",85,4,"10272023_85","L1","light","10/27/2023","6:00:00 PM",12,"home","Ctrl","","Y","20231027_18.00_C6_085_F_home_ps.csv",75,131.81,416.813,36.6419547127024,"bigChew"
"133",1,"Young","F",85,4,"10272023_85","L1","light","10/27/2023","6:00:00 PM",12,"latrine","Ctrl","","Y","20231027_18.00_C6_085_F_latrine_ps.csv",59,42.266,431.109,13.5576383278469,"bigChew"
"134",1,"Young","F",85,4,"10272023_85","D1","dark","10/28/2023","6:00:00 AM",12,"home","Ctrl","","Y","20231028_06.00_C6_085_F_home_ps.csv",84,67.856,369.544,32.9327692458177,"bigChew"
"135",1,"Young","F",85,4,"10272023_85","D1","dark","10/28/2023","6:00:00 AM",12,"latrine","Ctrl","","Y","20231028_06.00_C6_085_F_latrine_ps.csv",153,106.178,398.17,35.0882539498581,"bigChew"
"136",2,"Young","M",86,3,"","","dark","4/22/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240422_06.00_C8_86_M_latrine.csv",226,127.285,446.57,29.0208401681568,"bigChew"
"137",2,"Young","M",86,3,"","","light","4/22/2024","6:00:00 PM",12,"latrine","Accl","","","20240422_18.00_C8_86_M_latrine.csv",187,48.822,441.739,11.0522276729019,NA
"138",2,"Young","M",86,3,"","","dark","4/23/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240423_06.00_C8_86_M_latrine.csv",172,97.461,447.58,22.1662387485629,"bigChew"
"139",2,"Young","M",86,3,"","","light","4/23/2024","6:00:00 PM",12,"latrine","Accl","","Y","20240423_18.00_C8_86_M_latrine.csv",49,159.315,431.475,39.4970382578748,"bigChew"
"140",2,"Young","M",86,3,"04232024_86","D1","dark","4/24/2024","6:00:00 AM",12,"latrine","Record","","Y","20240424_06.00_C8_86_M_latrine.csv",192,187.817,447.453,42.2812060005937,"bigChew"
"141",2,"Young","M",86,3,"04232024_86","L2","light","4/24/2024","6:00:00 PM",12,"latrine","Record","","Y","20240424_18.00_C8_86_M_latrine.csv",91,65.343,441.42,16.3956042655305,"bigChew"
"142",2,"Young","M",86,3,"04232024_86","D2","dark","4/25/2024","6:00:00 AM",12,"latrine","Record","","Y","20240425_06.00_C8_86_M_latrine.csv",165,166.914,415.883,44.6525504042653,"bigChew"
"143",2,"Young","M",86,3,"04232024_86","L3","light","4/25/2024","6:00:00 PM",12,"latrine","Record","","","20240425_18.00_C8_86_M_latrine.csv",106,116.357,450.11,25.8507920286152,NA
"144",2,"Young","M",86,3,"04252024_86","D1","dark","4/26/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240426_06.00_C8_86_M_home_ps.csv",80,233.118,443.359,53.2620400513443,"bigChew"
"145",2,"Young","M",86,3,"04252024_86","D1","dark","4/26/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240426_06.00_C8_86_M_latrine.csv",166,168.937,429.33,42.112919911386,"bigChew"
"146",2,"Young","M",86,3,"04252024_86","L2","light","4/26/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240426_18.00_C8_86_M_home_ps.csv",73,180.695,436.554,43.1208579939065,"bigChew"
"147",2,"Young","M",86,3,"04252024_86","L2","light","4/26/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240426_18.00_C8_86_M_latrine.csv",86,105.38,448.52,23.7177164454996,"bigChew"
"148",2,"Young","M",86,3,"04252024_86","D2","dark","4/27/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240427_06.00_C8_86_M_home_ps.csv",93,98.019,444.105,23.0628012291111,"bigChew"
"149",2,"Young","M",86,3,"04252024_86","D2","dark","4/27/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240427_06.00_C8_86_M_latrine.csv",154,136.643,416.794,37.7205862910857,"bigChew"
"150",2,"Young","M",86,3,"04252024_86","L3","light","4/27/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240427_18.00_C8_86_M_home_ps.csv",63,108.387,440.372,26.1975464654636,"bigChew"
"151",2,"Young","M",86,3,"04252024_86","L3","light","4/27/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240427_18.00_C8_86_M_latrine_ps.csv",64,96.234,443.132,22.8822882774113,"bigChew"
"152",2,"Young","M",87,3,"","","dark","4/22/2024","6:00:00 AM",12,"latrine","Accl","","","20240422_06.00_C8_87_M_latrine.csv",112,13.26,446.478,2.9699111714351,NA
"153",2,"Young","M",87,3,"","","light","4/22/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"154",2,"Young","M",87,3,"","","dark","4/23/2024","6:00:00 AM",12,"latrine","Accl","","","20240423_06.00_C8_87_M_latrine.csv",36,2.324,448.982,0.51761540551737,NA
"155",2,"Young","M",87,3,"","","light","4/23/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"156",2,"Young","M",87,3,"04232024_87","D1","dark","4/24/2024","6:00:00 AM",12,"latrine","Record","","","20240424_06.00_C8_87_M_latrine.csv",37,1.702,459.12,0.370709182784457,NA
"157",2,"Young","M",87,3,"04232024_87","L2","light","4/24/2024","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"158",2,"Young","M",87,3,"04232024_87","D2","dark","4/25/2024","6:00:00 AM",12,"latrine","Record","","","20240425_06.00_C8_87_M_latrine.csv",45,6.887,446.442,1.54264159734075,NA
"159",2,"Young","M",87,3,"04232024_87","L3","light","4/25/2024","6:00:00 PM",12,"latrine","Record","","","20240425_18.00_C8_87_M_latrine.csv",24,13.11,452.509,2.89717994559224,NA
"160",2,"Young","M",87,3,"04252024_87","D1","dark","4/26/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240426_06.00_C8_87_M_home_ps.csv",19,202.224,343.33,68.6312062037613,"bigChew"
"161",2,"Young","M",87,3,"04252024_87","D1","dark","4/26/2024","6:00:00 AM",12,"latrine","Ctrl","","","20240426_06.00_C8_87_M_latrine.csv",88,24.958,443.889,5.62257681537502,NA
"162",2,"Young","M",87,3,"04252024_87","L2","light","4/26/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240426_18.00_C8_87_M_home_ps.csv",14,162.29,451.001,35.9843991476737,"smallChew"
"163",2,"Young","M",87,3,"04252024_87","L2","light","4/26/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240426_18.00_C8_87_M_latrine.csv",22,11.436,451.113,2.53506327682864,NA
"164",2,"Young","M",87,3,"04252024_87","D2","dark","4/27/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240427_06.00_C8_87_M_home_ps.csv",59,125.611,413.159,36.07618443921,"bigChew"
"165",2,"Young","M",87,3,"04252024_87","D2","dark","4/27/2024","6:00:00 AM",12,"latrine","Ctrl","","","20240427_06.00_C8_87_M_latrine.csv",82,17.654,446.373,3.95498831694569,NA
"166",2,"Young","M",87,3,"04252024_87","L3","light","4/27/2024","6:00:00 PM",12,"home","Ctrl","","","20240427_18.00_C8_87_M_home_ps.csv",45,77.572,445.595,17.408633400285,NA
"167",2,"Young","M",87,3,"04252024_87","L3","light","4/27/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240427_18.00_C8_87_M_latrine.csv",27,26.716,439.835,6.07409596780611,NA
"168",2,"Young","F",88,3,"","","dark","4/22/2024","6:00:00 AM",12,"latrine","Accl","","","20240422_06.00_C8_88_F_latrine.csv",26,2.373,439.501,0.539930512103499,NA
"169",2,"Young","F",88,3,"","","light","4/22/2024","6:00:00 PM",12,"latrine","Accl","","","20240422_18.00_C8_88_F_latrine.csv",43,14.656,440.76,3.32516562301479,NA
"170",2,"Young","F",88,3,"","","dark","4/23/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240423_06.00_C8_88_F_latrine_ps.csv",22,35.978,454.888,7.90919962716097,"smallChew"
"171",2,"Young","F",88,3,"","","light","4/23/2024","6:00:00 PM",12,"latrine","Accl","","","20240423_18.00_C8_88_F_latrine.csv",16,38.699,455.899,8.4885029359573,NA
"172",2,"Young","F",88,3,"04232024_88","D1","dark","4/24/2024","6:00:00 AM",12,"latrine","Record","","Y","20240424_06.00_C8_88_F_latrine.csv",62,76.27,460.207,16.5729769429844,"smallChew"
"173",2,"Young","F",88,3,"04232024_88","L2","light","4/24/2024","6:00:00 PM",12,"latrine","Record","","","20240424_18.00_C8_88_F_latrine.csv",13,22.066,450.073,4.90276021889782,NA
"174",2,"Young","F",88,3,"04232024_88","D2","dark","4/25/2024","6:00:00 AM",12,"latrine","Record","","Y","20240425_06.00_C8_88_F_latrine.csv",65,35.46,430.562,12.1662213762598,"bigChew"
"175",2,"Young","F",88,3,"04232024_88","L3","light","4/25/2024","6:00:00 PM",12,"latrine","Record","","Y","20240425_18.00_C8_88_F_latrine_ps.csv",8,6.792,430.729,5.75601083160155,"bigChew"
"176",2,"Young","F",88,3,"04252024_88","D1","dark","4/26/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240426_06.00_C8_88_F_home_ps.csv",59,216.954,435.837,51.3408664939683,"bigChew"
"177",2,"Young","F",88,3,"04252024_88","D1","dark","4/26/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240426_06.00_C8_88_F_latrine.csv",182,70.042,417.565,22.7433466581843,"bigChew"
"178",2,"Young","F",88,3,"04252024_88","L2","light","4/26/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240426_18.00_C8_88_F_home_ps.csv",97,98.145,445.287,22.8280454692651,"bigChew"
"179",2,"Young","F",88,3,"04252024_88","L2","light","4/26/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240426_18.00_C8_88_F_latrine.csv",109,94.345,459.525,20.5309830803547,"smallChew"
"180",2,"Young","F",88,3,"04252024_88","D2","dark","4/27/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240427_06.00_C8_88_F_home_ps.csv",121,123.91,428.141,32.3674435855067,"bigChew"
"181",2,"Young","F",88,3,"04252024_88","D2","dark","4/27/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240427_06.00_C8_88_F_latrine_ps.csv",134,64.941,462.085,14.0539078308103,"smallChew"
"182",2,"Young","F",88,3,"04252024_88","L3","light","4/27/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240427_18.00_C8_88_F_home_ps.csv",88,143.654,439.387,34.2566049938128,"bigChew"
"183",2,"Young","F",88,3,"04252024_88","L3","light","4/27/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240427_18.00_C8_88_F_latrine_ps.csv",100,58.96,444.27,14.3430475130135,"bigChew"
"184",2,"Young","F",89,3,"","","dark","4/29/2024","6:00:00 AM",12,"latrine","Accl","","","20240429_06.00_C9_89_F_latrine.csv",36,1.565,441.567,0.354419601102437,NA
"185",2,"Young","F",89,3,"","","light","4/29/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"186",2,"Young","F",89,3,"","","dark","4/30/2024","6:00:00 AM",12,"latrine","Accl","Y","Y","20240430_06.00_C9_89_F_latrine.csv",0,0,436.277,3.01274750158309,NA
"187",2,"Young","F",89,3,"","","light","4/30/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"188",2,"Young","F",89,3,"04272024_89","D1","dark","5/1/2024","6:00:00 AM",12,"latrine","Record","","","20240501_06.00_C9_89_F_latrine_ps.csv",26,35.07,454.059,7.72366586721109,NA
"189",2,"Young","F",89,3,"04272024_89","L2","light","5/1/2024","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"190",2,"Young","F",89,3,"04272024_89","D2","dark","5/2/2024","6:00:00 AM",12,"latrine","Record","","","20240502_06.00_C9_89_F_latrine_ps.csv",15,6.347,447.334,1.41885034448533,NA
"191",2,"Young","F",89,3,"04272024_89","L3","light","5/2/2024","6:00:00 PM",12,"latrine","Record","","","20240502_18.00_C9_89_F_latrine.csv",16,18.301,442.486,4.13595006395682,NA
"192",2,"Young","F",89,3,"05022024_89","D1","dark","5/3/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240503_06.00_C9_89_F_home_ps.csv",66,158.921,399.586,46.4985843339633,"bigChew"
"193",2,"Young","F",89,3,"05022024_89","D1","dark","5/3/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240503_06.00_C9_89_F_latrine.csv",114,32.193,383.343,21.937040653486,"bigChew"
"194",2,"Young","F",89,3,"05022024_89","L2","light","5/3/2024","6:00:00 PM",12,"home","Ctrl","","","20240503_18.00_C9_89_F_home_ps.csv",42,104.508,449.179,23.2664483424203,NA
"195",2,"Young","F",89,3,"05022024_89","L2","light","5/3/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240503_18.00_C9_89_F_latrine.csv",60,50.921,452.571,11.2514942406827,NA
"196",2,"Young","F",89,3,"05022024_89","D2","dark","5/4/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240504_06.00_C9_89_F_home_ps.csv",32,149.609,366.703,51.7385729848438,"bigChew"
"197",2,"Young","F",89,3,"05022024_89","D2","dark","5/4/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240504_06.00_C9_89_F_latrine.csv",72,34.726,412.149,16.0963795943632,"bigChew"
"198",2,"Young","F",89,3,"05022024_89","L3","light","5/4/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240504_18.00_C9_89_F_home_ps.csv",49,97.47,439.338,24.0004904289504,"bigChew"
"199",2,"Young","F",89,3,"05022024_89","L3","light","5/4/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240504_18.00_C9_89_F_latrine.csv",66,58.425,437.916,15.6366495646648,"bigChew"
"200",2,"Old","M",90,3,"","","dark","4/29/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240429_06.00_C9_90_M_latrine.csv",155,113.681,396.494,37.1288061464739,"bigChew"
"201",2,"Old","M",90,3,"","","light","4/29/2024","6:00:00 PM",12,"latrine","Accl","","","20240429_18.00_C9_90_M_latrine.csv",103,32.57,442.379,7.36246521647727,NA
"202",2,"Old","M",90,3,"","","dark","4/30/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240430_06.00_C9_90_M_latrine.csv",200,103.086,430.655,27.1792523702741,"bigChew"
"203",2,"Old","M",90,3,"","","light","4/30/2024","6:00:00 PM",12,"latrine","Accl","","","20240430_18.00_C9_90_M_latrine.csv",67,23.522,447.373,5.25780500834874,NA
"204",2,"Old","M",90,3,"04272024_90","D1","dark","5/1/2024","6:00:00 AM",12,"latrine","Record","","Y","20240501_06.00_C9_90_M_latrine.csv",91,234.164,434.319,55.5042243257824,"bigChew"
"205",2,"Old","M",90,3,"04272024_90","L2","light","5/1/2024","6:00:00 PM",12,"latrine","Record","","","20240501_18.00_C9_90_M_latrine.csv",135,90.59,449.832,20.1386295328034,NA
"206",2,"Old","M",90,3,"04272024_90","D2","dark","5/2/2024","6:00:00 AM",12,"latrine","Record","","Y","20240502_06.00_C9_90_M_latrine.csv",121,223.503,436.917,52.5566612388525,"bigChew"
"207",2,"Old","M",90,3,"04272024_90","L3","light","5/2/2024","6:00:00 PM",12,"latrine","Record","","","20240502_18.00_C9_90_M_latrine.csv",166,104.988,456.81,22.9828593944966,NA
"208",2,"Old","M",90,3,"05022024_90","D1","dark","5/3/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240503_06.00_C9_90_M_home_ps.csv",151,71.63,453.983,15.7781238504526,"smallChew"
"209",2,"Old","M",90,3,"05022024_90","D1","dark","5/3/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240503_06.00_C9_90_M_latrine_ps.csv",112,225.792,438.538,52.7051620414823,"bigChew"
"210",2,"Old","M",90,3,"05022024_90","L2","light","5/3/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240503_18.00_C9_90_M_home_ps.csv",98,75.029,452.162,16.5933890950588,"smallChew"
"211",2,"Old","M",90,3,"05022024_90","L2","light","5/3/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240503_18.00_C9_90_M_latrine.csv",150,122.651,457.715,26.7963689195242,NA
"212",2,"Old","M",90,3,"05022024_90","D2","dark","5/4/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240504_06.00_C9_90_M_home_ps.csv",83,176.133,371.75,56.513051634666,"bigChew"
"213",2,"Old","M",90,3,"05022024_90","D2","dark","5/4/2024","6:00:00 AM",12,"latrine","Ctrl","","","20240504_06.00_C9_90_M_latrine.csv",141,207.851,454.141,45.7679443168531,NA
"214",2,"Old","M",90,3,"05022024_90","L3","light","5/4/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240504_18.00_C9_90_M_home_ps.csv",93,85.9,399.817,30.2141819473739,"bigChew"
"215",2,"Old","M",90,3,"05022024_90","L3","light","5/4/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240504_18.00_C9_90_M_latrine.csv",162,157.488,460.517,34.198086064141,NA
"216",2,"Old","F",1106,3,"","","dark","4/29/2024","6:00:00 AM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"217",2,"Old","F",1106,3,"","","light","4/29/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"218",2,"Old","F",1106,3,"","","dark","4/30/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240430_06.00_C9_1106_F_latrine_ps.csv",23,17.985,442.296,5.6728681666561,"bigChew"
"219",2,"Old","F",1106,3,"","","light","4/30/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"220",2,"Old","F",1106,3,"04272024_1106","D1","dark","5/1/2024","6:00:00 AM",12,"latrine","Record","","","20240501_06.00_C9_1106_F_latrine.csv",38,31.677,464.822,6.81486676620298,NA
"221",2,"Old","F",1106,3,"04272024_1106","L2","light","5/1/2024","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"222",2,"Old","F",1106,3,"04272024_1106","D2","dark","5/2/2024","6:00:00 AM",12,"latrine","Record","","Y","20240502_06.00_C9_1106_F_latrine_ps.csv",24,83.526,421.395,24.8894944854127,"bigChew"
"223",2,"Old","F",1106,3,"04272024_1106","L3","light","5/2/2024","6:00:00 PM",12,"latrine","Record","","","20240502_18.00_C9_1106_F_latrine.csv",18,16.804,442.546,3.79711939549787,NA
"224",2,"Old","F",1106,3,"05022024_1106","D1","dark","5/3/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240503_06.00_C9_1106_F_home_ps.csv",106,145.022,423.921,37.9989141427213,"bigChew"
"225",2,"Old","F",1106,3,"05022024_1106","D1","dark","5/3/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240503_06.00_C9_1106_F_latrine.csv",132,106.982,428.711,28.4775228603315,"bigChew"
"226",2,"Old","F",1106,3,"05022024_1106","L2","light","5/3/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240503_18.00_C9_1106_F_home_ps.csv",47,98.451,417.499,29.0735268301677,"bigChew"
"227",2,"Old","F",1106,3,"05022024_1106","L2","light","5/3/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240503_18.00_C9_1106_F_latrine.csv",40,106.457,463.339,22.9760499332023,NA
"228",2,"Old","F",1106,3,"05022024_1106","D2","dark","5/4/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240504_06.00_C9_1106_F_home_ps.csv",10,316.05,419.662,76.9663695178385,"bigChew"
"229",2,"Old","F",1106,3,"05022024_1106","D2","dark","5/4/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240504_06.00_C9_1106_F_latrine_ps.csv",79,136.32,428.316,35.0873647234951,"bigChew"
"230",2,"Old","F",1106,3,"05022024_1106","L3","light","5/4/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240504_18.00_C9_1106_F_home_ps.csv",58,36.11,401.62,18.7447180101258,"bigChew"
"231",2,"Old","F",1106,3,"05022024_1106","L3","light","5/4/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240504_18.00_C9_1106_F_latrine.csv",40,119.208,459.34,25.9520181129447,NA
"232",2,"Old","M",91,3,"","","dark","5/5/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240505_06.00_C10_91_M_latrine.csv",220,177.241,432.695,43.2108921631656,"bigChew"
"233",2,"Old","M",91,3,"","","light","5/5/2024","6:00:00 PM",12,"latrine","Accl","","","20240505_18.00_C10_91_M_latrine.csv",117,13.639,467.6,2.91680923866553,NA
"234",2,"Old","M",91,3,"","","dark","5/6/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240506_06.00_C10_91_M_latrine_ps.csv",162,169.795,452.91,37.4897882581528,"smallChew"
"235",2,"Old","M",91,3,"","","light","5/6/2024","6:00:00 PM",12,"latrine","Accl","","","20240506_18.00_C10_91_M_latrine.csv",113,96.528,449.62,21.4687958720697,NA
"236",2,"Old","M",91,3,"05062024_91","D1","dark","5/7/2024","6:00:00 AM",12,"latrine","Record","","Y","20240507_06.00_C10_91_M_latrine.csv",223,171.172,414.621,45.8796827852784,"bigChew"
"237",2,"Old","M",91,3,"05062024_91","L2","light","5/7/2024","6:00:00 PM",12,"latrine","Record","","","20240507_18.00_C10_91_M_latrine.csv",147,165.601,448.984,36.8834969620298,NA
"238",2,"Old","M",91,3,"05062024_91","D2","dark","5/8/2024","6:00:00 AM",12,"latrine","Record","","","20240508_06.00_C10_91_M_latrine.csv",155,121.068,437.485,27.6736345246123,NA
"239",2,"Old","M",91,3,"05062024_91","L3","light","5/8/2024","6:00:00 PM",12,"latrine","Record","","","20240508_18.00_C10_91_M_latrine.csv",123,137.556,460.069,29.8989934118578,NA
"240",2,"Old","M",91,3,"05082024_91","D1","dark","5/9/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240509_06.00_C10_91_M_home_ps.csv",98,243.302,439.964,56.2807412473184,"bigChew"
"241",2,"Old","M",91,3,"05082024_91","D1","dark","5/9/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240509_06.00_C10_91_M_latrine.csv",154,151.501,413.837,41.680978205533,"bigChew"
"242",2,"Old","M",91,3,"05082024_91","L2","light","5/9/2024","6:00:00 PM",12,"home","Ctrl","","","20240509_18.00_C10_91_M_home_ps.csv",161,95.537,447.359,21.3557791393489,NA
"243",2,"Old","M",91,3,"05082024_91","L2","light","5/9/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240509_18.00_C10_91_M_latrine.csv",126,118.275,438.033,27.0013903062098,NA
"244",2,"Old","M",91,3,"05082024_91","D2","dark","5/10/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240510_06.00_C10_91_M_home_ps.csv",79,154.415,386.151,48.4835598828883,"bigChew"
"245",2,"Old","M",91,3,"05082024_91","D2","dark","5/10/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240510_06.00_C10_91_M_latrine.csv",218,49.168,427.024,16.0001208405627,"bigChew"
"246",2,"Old","M",91,3,"05082024_91","L3","light","5/10/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240510_18.00_C10_91_M_home_ps.csv",52,160.632,413.483,43.7895562189223,"bigChew"
"247",2,"Old","M",91,3,"05082024_91","L3","light","5/10/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240510_18.00_C10_91_M_latrine.csv",67,217.913,443.322,49.1545648535376,NA
"248",2,"Old","M",92,3,"","","dark","5/5/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240505_06.00_C10_92_M_latrine.csv",186,102.326,441.947,24.5000133383954,"bigChew"
"249",2,"Old","M",92,3,"","","light","5/5/2024","6:00:00 PM",12,"latrine","Accl","","","20240505_18.00_C10_92_M_latrine.csv",63,50.823,450.035,11.2931216460942,NA
