"","Round","Age","Sex","Cage","numMice","Trial","segment","Time","endDate","endTime","trialDur","cageType","trialType","TrueZero","Chewed","file_name","numVoids","totUrine","FP_Area","pct_cover","ChewSize"
"250",2,"Old","M",92,3,"","","dark","5/6/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240506_06.00_C10_92_M_latrine.csv",234,117.845,459.645,25.6382643126761,"smallChew"
"251",2,"Old","M",92,3,"","","light","5/6/2024","6:00:00 PM",12,"latrine","Accl","","","20240506_18.00_C10_92_M_latrine.csv",112,39.46,429.464,9.18819738092133,NA
"252",2,"Old","M",92,3,"05062024_92","D1","dark","5/7/2024","6:00:00 AM",12,"latrine","Record","","","20240507_06.00_C10_92_M_latrine.csv",239,103.412,443.948,23.2937190842171,NA
"253",2,"Old","M",92,3,"05062024_92","L2","light","5/7/2024","6:00:00 PM",12,"latrine","Record","","Y","20240507_18.00_C10_92_M_latrine.csv",75,46.093,457.351,10.0782549945228,"smallChew"
"254",2,"Old","M",92,3,"05062024_92","D2","dark","5/8/2024","6:00:00 AM",12,"latrine","Record","","Y","20240508_06.00_C10_92_M_latrine.csv",215,140.849,439.31,33.6501526142107,"bigChew"
"255",2,"Old","M",92,3,"05062024_92","L3","light","5/8/2024","6:00:00 PM",12,"latrine","Record","","","20240508_18.00_C10_92_M_latrine.csv",114,49.839,458.188,10.8774127650659,NA
"256",2,"Old","M",92,3,"05082024_92","D1","dark","5/9/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240509_06.00_C10_92_M_home_ps.csv",163,142.089,394.556,43.8749219497754,"bigChew"
"257",2,"Old","M",92,3,"05082024_92","D1","dark","5/9/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240509_06.00_C10_92_M_latrine.csv",302,67.314,404.598,25.0195438410092,"bigChew"
"258",2,"Old","M",92,3,"05082024_92","L2","light","5/9/2024","6:00:00 PM",12,"home","Ctrl","","","20240509_18.00_C10_92_M_home_ps.csv",63,101.652,447.682,22.7062959868835,NA
"259",2,"Old","M",92,3,"05082024_92","L2","light","5/9/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240509_18.00_C10_92_M_latrine.csv",97,71.591,458.808,15.6036947917212,NA
"260",2,"Old","M",92,3,"05082024_92","D2","dark","5/10/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240510_06.00_C10_92_M_home.csv",158,102.716,398.123,34.3290769424016,"bigChew"
"261",2,"Old","M",92,3,"05082024_92","D2","dark","5/10/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240510_06.00_C10_92_M_latrine.csv",90,163.57,343.284,60.0483933475739,"bigChew"
"262",2,"Old","M",92,3,"05082024_92","L3","light","5/10/2024","6:00:00 PM",12,"home","Ctrl","","","20240510_18.00_C10_92_M_home_ps.csv",91,83.275,446.809,18.6377176824997,NA
"263",2,"Old","M",92,3,"05082024_92","L3","light","5/10/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240510_18.00_C10_92_M_latrine.csv",98,71.52,466.848,15.3197614641168,NA
"264",2,"Old","F",93,3,"","","dark","5/5/2024","6:00:00 AM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"265",2,"Old","F",93,3,"","","light","5/5/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"266",2,"Old","F",93,3,"","","dark","5/6/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240506_06.00_C10_93_F_latrine_ps.csv",49,87.353,439.16,21.7909852233545,"bigChew"
"267",2,"Old","F",93,3,"","","light","5/6/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"268",2,"Old","F",93,3,"05062024_93","D1","dark","5/7/2024","6:00:00 AM",12,"latrine","Record","","Y","20240507_06.00_C10_93_F_latrine_ps.csv",47,127.392,410.644,37.0312135531289,"bigChew"
"269",2,"Old","F",93,3,"05062024_93","L2","light","5/7/2024","6:00:00 PM",12,"latrine","Record","","","20240507_18.00_C10_93_F_latrine_ps.csv",39,45.43,437.334,10.3879414817965,NA
"270",2,"Old","F",93,3,"05062024_93","D2","dark","5/8/2024","6:00:00 AM",12,"latrine","Record","","Y","20240508_06.00_C10_93_F_latrine_ps.csv",15,95.991,453.359,21.1732865124548,"smallChew"
"271",2,"Old","F",93,3,"05062024_93","L3","light","5/8/2024","6:00:00 PM",12,"latrine","Record","","","20240508_18.00_C10_93_F_latrine.csv",18,30.166,444.625,6.78459375878549,NA
"272",2,"Old","F",93,3,"05082024_93","D1","dark","5/9/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240509_06.00_C10_93_F_home_ps.csv",139,128.07,418.598,35.4137107987355,"bigChew"
"273",2,"Old","F",93,3,"05082024_93","D1","dark","5/9/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240509_06.00_C10_93_F_latrine_ps.csv",55,88.962,450.985,19.7261549718949,"smallChew"
"274",2,"Old","F",93,3,"05082024_93","L2","light","5/9/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240509_18.00_C10_93_F_home_ps.csv",29,163.17,445.543,37.2266210464098,"bigChew"
"275",2,"Old","F",93,3,"05082024_93","L2","light","5/9/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240509_18.00_C10_93_F_latrine.csv",35,67.863,451.284,15.0377589278592,NA
"276",2,"Old","F",93,3,"05082024_93","D2","dark","5/10/2024","6:00:00 AM",12,"home","Ctrl","","","20240510_06.00_C10_93_F_home.csv",122,38.699,440.895,8.77737329749714,NA
"277",2,"Old","F",93,3,"05082024_93","D2","dark","5/10/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240510_06.00_C10_93_F_latrine_ps.csv",126,232.826,451.316,51.5882441570873,"smallChew"
"278",2,"Old","F",93,3,"05082024_93","L3","light","5/10/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240510_18.00_C10_93_F_home_ps.csv",62,78.836,411.247,26.1028438577984,"bigChew"
"279",2,"Old","F",93,3,"05082024_93","L3","light","5/10/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240510_18.00_C10_93_F_latrine_ps.csv",44,97.132,451.011,21.5365035442595,"smallChew"
"280",2,"Old","F",94,3,"","","dark","5/13/2024","6:00:00 AM",12,"latrine","Accl","","","20240513_06.00_C11_94_F_latrine.csv",23,73.867,447.717,16.4985917443385,NA
"281",2,"Old","F",94,3,"","","light","5/13/2024","6:00:00 PM",12,"latrine","Accl","","","20240513_18.00_C11_94_F_latrine.csv",24,49.975,449.211,11.1250614967131,NA
"282",2,"Old","F",94,3,"","","dark","5/14/2024","6:00:00 AM",12,"latrine","Accl","","","20240514_06.00_C11_94_F_latrine.csv",21,91.892,448.172,20.5037351731032,NA
"283",2,"Old","F",94,3,"","","light","5/14/2024","6:00:00 PM",12,"latrine","Accl","","","20240514_18.00_C11_94_F_latrine.csv",24,52.105,460.506,11.3147277125597,NA
"284",2,"Old","F",94,3,"05142024_94","D1","dark","5/15/2024","6:00:00 AM",12,"latrine","Record","","","20240515_06.00_C11_94_F_latrine.csv",27,140.459,451.442,31.1134099175531,NA
"285",2,"Old","F",94,3,"05142024_94","L2","light","5/15/2024","6:00:00 PM",12,"latrine","Record","","","20240515_18.00_C11_94_F_latrine.csv",30,108.737,464.434,23.4127992351981,NA
"286",2,"Old","F",94,3,"05142024_94","D2","dark","5/16/2024","6:00:00 AM",12,"latrine","Record","","Y","20240516_06.00_C11_94_F_latrine.csv",14,116.156,434.67,29.1922385496353,"bigChew"
"287",2,"Old","F",94,3,"05142024_94","L3","light","5/16/2024","6:00:00 PM",12,"latrine","Record","","","20240516_18.00_C11_94_F_latrine.csv",33,77.899,453.201,17.18862050172,NA
"288",2,"Old","M",95,3,"","","dark","5/13/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240513_06.00_C11_95_M_latrine_ps.csv",180,125.148,442.674,29.4118774613094,"bigChew"
"289",2,"Old","M",95,3,"","","light","5/13/2024","6:00:00 PM",12,"latrine","Accl","","","20240513_18.00_C11_95_M_latrine.csv",148,135.958,452.165,30.0682273064036,NA
"290",2,"Old","M",95,3,"","","dark","5/14/2024","6:00:00 AM",12,"latrine","Accl","","","20240514_06.00_C11_95_M_latrine.csv",142,104.952,455.003,23.0662215413964,NA
"291",2,"Old","M",95,3,"","","light","5/14/2024","6:00:00 PM",12,"latrine","Accl","","","20240514_18.00_C11_95_M_latrine.csv",148,139.085,459.017,30.3006206741798,NA
"292",2,"Old","M",95,3,"05142024_95","D1","dark","5/15/2024","6:00:00 AM",12,"latrine","Record","","","20240515_06.00_C11_95_M_latrine.csv",187,150.398,458.812,32.7798749814739,NA
"293",2,"Old","M",95,3,"05142024_95","L2","light","5/15/2024","6:00:00 PM",12,"latrine","Record","","Y","20240515_18.00_C11_95_M_latrine.csv",166,196.433,451.416,43.5148510464848,"smallChew"
"294",2,"Old","M",95,3,"05142024_95","D2","dark","5/16/2024","6:00:00 AM",12,"latrine","Record","","Y","20240516_06.00_C11_95_M_latrine_ps.csv",151,215.606,447.406,48.4693322610795,"bigChew"
"295",2,"Old","F",1253,3,"","","dark","5/13/2024","6:00:00 AM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"296",2,"Old","F",1253,3,"","","light","5/13/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"297",2,"Old","F",1253,3,"","","dark","5/14/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240514_06.00_C11_1253_F_latrine.csv",33,47.868,445.735,11.5515436527994,"bigChew"
"298",2,"Old","F",1253,3,"","","light","5/14/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"299",2,"Old","F",1253,3,"05142024_1253","D1","dark","5/15/2024","6:00:00 AM",12,"latrine","Record","","Y","20240515_06.00_C11_1253_F_latrine_ps.csv",30,101.424,447.569,23.049685140256,"bigChew"
"300",2,"Old","F",1253,3,"05142024_1253","L2","light","5/15/2024","6:00:00 PM",12,"latrine","Record","","","20240515_18.00_C11_1253_F_latrine.csv",22,62.001,457.249,13.5595703872507,NA
"301",2,"Old","F",1253,3,"05142024_1253","D2","dark","5/16/2024","6:00:00 AM",12,"latrine","Record","","Y","20240516_06.00_C11_1253_F_latrine_ps.csv",39,86.288,451.429,19.1144122331529,"smallChew"
"302",2,"Old","F",1253,3,"05142024_1253","L3","light","5/16/2024","6:00:00 PM",12,"latrine","Record","","Y","20240516_18.00_C11_1253_F_latrine_ps.csv",113,159.403,437.062,38.2745743152677,"bigChew"
"303",2,"Old","F",1253,3,"05162024_1253","D1","dark","5/17/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240517_06.00_C11_1253_F_home_ps.csv",52,161.649,449.96,35.92519335052,"smallChew"
"304",2,"Old","F",1253,3,"05162024_1253","D1","dark","5/17/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240517_06.00_C11_1253_F_latrine_ps.csv",48,87.632,410.697,28.1805212550718,"bigChew"
"305",2,"Old","F",1253,3,"05162024_1253","L2","light","5/17/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240517_18.00_C11_1253_F_home_ps.csv",46,181.87,419.135,47.2544267425583,"bigChew"
"306",2,"Old","F",1253,3,"05162024_1253","L2","light","5/17/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240517_18.00_C11_1253_F_latrine.csv",24,109.477,454.047,24.1113805399001,NA
"307",2,"Old","F",1253,3,"05162024_1253","D2","dark","5/18/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240518_06.00_C11_1253_F_home.csv",50,132.284,423.336,35.2972221451756,"bigChew"
"308",2,"Old","F",1253,3,"05162024_1253","D2","dark","5/18/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240518_06.00_C11_1253_F_latrine_ps.csv",77,170.73,443.645,39.3291967818486,"bigChew"
"309",2,"Old","F",1253,3,"05162024_1253","L3","light","5/18/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240518_18.00_C11_1253_F_home_ps.csv",30,138.666,452.834,30.6218172663713,"smallChew"
"310",2,"Old","F",1253,3,"05162024_1253","L3","light","5/18/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240518_18.00_C11_1253_F_latrine.csv",25,69.48,464.728,14.9506808283555,NA
"311",2,"Young","F",2158,3,"","","dark","5/18/2024","6:00:00 AM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"312",2,"Young","F",2158,3,"","","light","5/18/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"313",2,"Young","F",2158,3,"","","dark","5/19/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240519_06.00_C12_2158_F_latrine_ps.csv",38,12.937,445.343,3.87329631442761,"bigChew"
"314",2,"Young","F",2158,3,"","","light","5/19/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"315",2,"Young","F",2158,3,"05192024_2158","D1","dark","5/20/2024","6:00:00 AM",12,"latrine","Record","","Y","20240520_06.00_C12_2158_F_latrine_ps.csv",16,31.164,436.159,9.96694227383897,"bigChew"
"316",2,"Young","F",2158,3,"05192024_2158","L2","light","5/20/2024","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"317",2,"Young","F",2158,3,"05192024_2158","D2","dark","5/21/2024","6:00:00 AM",12,"latrine","Record","Y","Y","20240521_06.00_C12_2158_F_latrine.csv",0,0,440.752,2.01792550791756,NA
"318",2,"Young","F",2158,3,"05192024_2158","L3","light","5/21/2024","6:00:00 PM",12,"latrine","Record","","","20240521_18.00_C12_2158_F_latrine.csv",15,11.236,435.497,2.58004073506821,NA
"319",2,"Young","F",2158,3,"05212024_2158","D1","dark","5/22/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240522_06.00_C12_2158_F_home_ps.csv",88,109.749,398.06,35.9065645104576,"bigChew"
"320",2,"Young","F",2158,3,"05212024_2158","D1","dark","5/22/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240522_06.00_C12_2158_F_latrine_ps.csv",61,71.214,450.56,15.8056640625,"smallChew"
"321",2,"Young","F",2158,3,"05212024_2158","L2","light","5/22/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240522_18.00_C12_2158_F_home_ps.csv",87,82.039,426.618,23.3978172613913,"bigChew"
"322",2,"Young","F",2158,3,"05212024_2158","L2","light","5/22/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240522_18.00_C12_2158_F_latrine.csv",100,83.022,441.695,18.796228166495,NA
"323",2,"Young","F",2158,3,"05212024_2158","D2","dark","5/23/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240523_06.00_C12_2158_F_home_ps.csv",30,199.849,422.962,50.4005096150398,"bigChew"
"324",2,"Young","F",2158,3,"05212024_2158","D2","dark","5/23/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240523_06.00_C12_2158_F_latrine.csv",114,57.831,411.352,21.4099517267863,"bigChew"
"325",2,"Young","F",2158,3,"05212024_2158","L3","light","5/23/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240523_18.00_C12_2158_F_home_ps.csv",45,86.246,440.398,21.2696762680147,"bigChew"
"326",2,"Young","F",2158,3,"05212024_2158","L3","light","5/23/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240523_18.00_C12_2158_F_latrine.csv",24,30.711,435.812,9.94337777521806,"bigChew"
"327",2,"Young","F",2159,3,"","","dark","5/18/2024","6:00:00 AM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"328",2,"Young","F",2159,3,"","","light","5/18/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"329",2,"Young","F",2159,3,"","","dark","5/19/2024","6:00:00 AM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"330",2,"Young","F",2159,3,"","","light","5/19/2024","6:00:00 PM",12,"latrine","Accl","Y","","",0,0,449.829218543046,0,NA
"331",2,"Young","F",2159,3,"05192024_2159","D1","dark","5/20/2024","6:00:00 AM",12,"latrine","Record","","Y","20240520_06.00_C12_2159_F_latrine_ps.csv",34,35.682,453.126,7.8746308973663,"smallChew"
"332",2,"Young","F",2159,3,"05192024_2159","L2","light","5/20/2024","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"333",2,"Young","F",2159,3,"05192024_2159","D2","dark","5/21/2024","6:00:00 AM",12,"latrine","Record","","Y","20240521_06.00_C12_2159_F_latrine_ps.csv",50,48.866,438.424,13.3986891154512,"bigChew"
"334",2,"Young","F",2159,3,"05192024_2159","L3","light","5/21/2024","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"335",2,"Young","F",2159,3,"05212024_2159","D1","dark","5/22/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240522_06.00_C12_2159_F_home_ps.csv",74,149.38,418.021,40.2793351507707,"bigChew"
"336",2,"Young","F",2159,3,"05212024_2159","D1","dark","5/22/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240522_06.00_C12_2159_F_latrine_ps.csv",80,23.149,420.231,11.7260543265485,"bigChew"
"337",2,"Young","F",2159,3,"05212024_2159","L2","light","5/22/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240522_18.00_C12_2159_F_home_ps.csv",49,149.428,440.14,35.3728063860351,"bigChew"
"338",2,"Young","F",2159,3,"05212024_2159","L2","light","5/22/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240522_18.00_C12_2159_F_latrine.csv",76,28.063,430.644,10.5035903839414,"bigChew"
"339",2,"Young","F",2159,3,"05212024_2159","D2","dark","5/23/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240523_06.00_C12_2159_F_home_ps.csv",15,206.997,299.123,79.5197830193452,"bigChew"
"340",2,"Young","F",2159,3,"05212024_2159","D2","dark","5/23/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240523_06.00_C12_2159_F_latrine.csv",124,25.501,415.578,13.2833119948451,"bigChew"
"341",2,"Young","F",2159,3,"05212024_2159","L3","light","5/23/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240523_18.00_C12_2159_F_home_ps.csv",16,118.678,457.785,25.9243968238365,"smallChew"
"342",2,"Young","F",2159,3,"05212024_2159","L3","light","5/23/2024","6:00:00 PM",12,"latrine","Ctrl","","Y","20240523_18.00_C12_2159_F_latrine_ps.csv",52,38.329,439.086,10.9090776054936,"bigChew"
"343",2,"Young","M",2160,3,"","","dark","5/18/2024","6:00:00 AM",12,"latrine","Accl","","","20240518_06.00_C12_2160_M_latrine.csv",327,54.075,461.008,11.729731371256,NA
"344",2,"Young","M",2160,3,"","","light","5/18/2024","6:00:00 PM",12,"latrine","Accl","","","20240518_18.00_C12_2160_M_latrine.csv",114,16.634,459.148,3.62279700662967,NA
"345",2,"Young","M",2160,3,"","","dark","5/19/2024","6:00:00 AM",12,"latrine","Accl","","","20240519_06.00_C12_2160_M_latrine.csv",240,56.893,447.69,12.7081239250374,NA
"346",2,"Young","M",2160,3,"","","light","5/19/2024","6:00:00 PM",12,"latrine","Accl","","","20240519_18.00_C12_2160_M_latrine.csv",101,12.652,462.631,2.73479295594113,NA
"347",2,"Young","M",2160,3,"05192024_2160","D1","dark","5/20/2024","6:00:00 AM",12,"latrine","Record","","","20240520_06.00_C12_2160_M_latrine.csv",238,41.835,449.909,9.29854703951244,NA
"348",2,"Young","M",2160,3,"05192024_2160","L2","light","5/20/2024","6:00:00 PM",12,"latrine","Record","","","20240520_18.00_C12_2160_M_latrine.csv",46,3.657,455.68,0.802536867977528,NA
"349",2,"Young","M",2160,3,"05192024_2160","D2","dark","5/21/2024","6:00:00 AM",12,"latrine","Record","","","20240521_06.00_C12_2160_M_latrine.csv",198,31.284,438.077,7.14121033516939,NA
"350",2,"Young","M",2160,3,"05192024_2160","L3","light","5/21/2024","6:00:00 PM",12,"latrine","Record","","","20240521_18.00_C12_2160_M_latrine.csv",50,36.302,451.527,8.03982929038574,NA
"351",2,"Young","M",2160,3,"05212024_2160","D1","dark","5/22/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240522_06.00_C12_2160_M_home_ps.csv",142,126.829,415.65,35.7931881491684,"bigChew"
"352",2,"Young","M",2160,3,"05212024_2160","D1","dark","5/22/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240522_06.00_C12_2160_M_latrine_ps.csv",257,59.041,439.8,15.354764807577,"bigChew"
"353",2,"Young","M",2160,3,"05212024_2160","L2","light","5/22/2024","6:00:00 PM",12,"home","Ctrl","","","20240522_18.00_C12_2160_M_home.csv",65,91.968,450.996,20.392198600431,NA
"354",2,"Young","M",2160,3,"05212024_2160","L2","light","5/22/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240522_18.00_C12_2160_M_latrine.csv",107,6.082,452.066,1.34537877212619,NA
"355",2,"Young","M",2160,3,"05212024_2160","D2","dark","5/23/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240523_06.00_C12_2160_M_home_ps.csv",65,213.87,434.371,50.9811744301134,"bigChew"
"356",2,"Young","M",2160,3,"05212024_2160","D2","dark","5/23/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240523_06.00_C12_2160_M_latrine.csv",191,57.916,414.276,20.7788233156095,"bigChew"
"357",2,"Young","M",2160,3,"05212024_2160","L3","light","5/23/2024","6:00:00 PM",12,"home","Ctrl","","","20240523_18.00_C12_2160_M_home_ps.csv",58,110.222,453.734,24.2922064469491,NA
"358",2,"Young","M",2160,3,"05212024_2160","L3","light","5/23/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240523_18.00_C12_2160_M_latrine.csv",68,27.872,444.269,6.27367653381172,NA
"359",2,"Young","M",2161,3,"","","dark","5/18/2024","6:00:00 AM",12,"latrine","Accl","","","20240518_06.00_C12_2161_M_latrine.csv",273,69.929,438.588,15.9441206781763,NA
"360",2,"Young","M",2161,3,"","","light","5/18/2024","6:00:00 PM",12,"latrine","Accl","","","20240518_18.00_C12_2161_M_latrine.csv",248,40.437,459.458,8.80102207383482,NA
"361",2,"Young","M",2161,3,"","","dark","5/19/2024","6:00:00 AM",12,"latrine","Accl","","Y","20240519_06.00_C12_2161_M_latrine_ps.csv",283,54.66,456.098,11.9842665392087,"smallChew"
"362",2,"Young","M",2161,3,"","","light","5/19/2024","6:00:00 PM",12,"latrine","Accl","","","20240519_18.00_C12_2161_M_latrine.csv",209,28.462,443.233,6.42145327626779,NA
"363",2,"Young","M",2161,3,"05192024_2161","D1","dark","5/20/2024","6:00:00 AM",12,"latrine","Record","","Y","20240520_06.00_C12_2161_M_latrine_ps.csv",256,44.44,448.287,10.2221502400352,"bigChew"
"364",2,"Young","M",2161,3,"05192024_2161","L2","light","5/20/2024","6:00:00 PM",12,"latrine","Record","Y","","",0,0,449.829218543046,0,NA
"365",2,"Young","M",2161,3,"05192024_2161","D2","dark","5/21/2024","6:00:00 AM",12,"latrine","Record","","Y","20240521_06.00_C12_2161_M_latrine_ps.csv",127,24.765,446.452,6.25620066081885,"bigChew"
"366",2,"Young","M",2161,3,"05192024_2161","L3","light","5/21/2024","6:00:00 PM",12,"latrine","Record","","","20240521_18.00_C12_2161_M_latrine.csv",33,19.449,435.595,4.46492728337102,NA
"367",2,"Young","M",2161,3,"05212024_2161","D1","dark","5/22/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240522_06.00_C12_2161_M_home_ps.csv",172,124.26,434.72,30.9826958316425,"bigChew"
"368",2,"Young","M",2161,3,"05212024_2161","D1","dark","5/22/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240522_06.00_C12_2161_M_latrine.csv",282,48.742,431.022,15.0166364830261,"bigChew"
"369",2,"Young","M",2161,3,"05212024_2161","L2","light","5/22/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240522_18.00_C12_2161_M_home_ps.csv",54,67.585,412.467,23.33045836439,"bigChew"
"370",2,"Young","M",2161,3,"05212024_2161","L2","light","5/22/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240522_18.00_C12_2161_M_latrine.csv",70,37.114,459.152,8.08316200299683,NA
"371",2,"Young","M",2161,3,"05212024_2161","D2","dark","5/23/2024","6:00:00 AM",12,"home","Ctrl","","Y","20240523_06.00_C12_2161_M_home_ps.csv",70,113.34,434.035,28.7073878751806,"bigChew"
"372",2,"Young","M",2161,3,"05212024_2161","D2","dark","5/23/2024","6:00:00 AM",12,"latrine","Ctrl","","Y","20240523_06.00_C12_2161_M_latrine_ps.csv",212,75.817,414.747,24.6536271926128,"bigChew"
"373",2,"Young","M",2161,3,"05212024_2161","L3","light","5/23/2024","6:00:00 PM",12,"home","Ctrl","","Y","20240523_18.00_C12_2161_M_home_ps.csv",75,107.917,438.476,26.514555663892,"bigChew"
"374",2,"Young","M",2161,3,"05212024_2161","L3","light","5/23/2024","6:00:00 PM",12,"latrine","Ctrl","","","20240523_18.00_C12_2161_M_latrine.csv",49,38.602,459.452,8.40174816955852,NA
