Round,Cohort,Age,Cage,Mouse_ID,earPunch,Sex,Trial,cFOS,Time_Void1,Time_Void2,Latency,Sac_time,cFOS_time,Weight,Date,Time,Exp,Start,End,trialDur,arenaSize,arenaColor,60m_voids,75m_voids,90m_voids,Fecal,fileName,TrueZero,Chewed,PhotoShop,CSV
1,1,Old,746,268,L,F,1,,,,,,,,8/8/2022,dark,AA,7:56:00 PM,9:26:00 PM,01:30,"15"" x 15""",Black,0,1,1,11,20220808_19.56_C1_746_268_F_VSA.tiff,,,,20220808_19.56_C1_746_268_F_VSA.csv
1,1,Old,746,268,L,F,4,,,,,,,,8/9/2022,dark,AA,6:35:00 PM,8:05:00 PM,01:30,"15"" x 15""",Black,0,0,0,6,20220809_18.35_C1_746_268_F_VSA.tiff,Y,,,
1,1,Old,746,268,L,F,2,,,,,,,,8/9/2022,light,AA,6:09:00 AM,7:39:00 AM,01:30,"15"" x 15""",Black,1,1,1,24,20220809_06.09_C1_746_268_F_VSA.tiff,,,,20220809_06.09_C1_746_268_F_VSA.csv
1,1,Old,746,268,L,F,3,,,,,,,,8/9/2022,light,AA,11:13:00 AM,12:43:00 PM,01:30,"15"" x 15""",Black,0,0,0,7,20220810_11.13_C1_746_268_F_VSA.tiff,Y,,,
1,1,Old,746,268,L,F,5,Y,8:03:30 AM,,01:05,8:33:30 AM,30,,8/11/2022,light,AA,6:58:00 AM,8:18:30 AM,01:20,"15"" x 15""",Black,,,,6,20220811_06.58_C1_746_268_F_VSA.tiff,,,,20220811_06.58_C1_746_268_F_VSA.csv
1,1,Old,746,269,R,F,1,,,,,,,,8/8/2022,dark,AA,6:19:00 PM,7:49:00 PM,01:30,"15"" x 15""",Black,0,0,0,6,20220808_18.19_C1_746_269_F_VSA.tiff,,,,20220808_18.19_C1_746_269_F_VSA.csv
1,1,Old,746,269,R,F,4,,,,,,,,8/9/2022,dark,AA,8:28:00 PM,9:58:00 PM,01:30,"15"" x 15""",Black,1,1,1,10,20220809_20.28_C1_746_269_F_VSA.tiff,,,,20220809_20.28_C1_746_269_F_VSA.csv
1,1,Old,746,269,R,F,2,,,,,,,,8/9/2022,light,AA,6:10:00 AM,7:40:00 AM,01:30,"15"" x 15""",Black,1,1,1,20,20220809_06.10_C1_746_269_F_VSA.tiff,,,,20220809_06.10_C1_746_269_F_VSA.csv
1,1,Old,746,269,R,F,3,,,,,,,,8/9/2022,light,AA,11:12:00 AM,12:42:00 PM,01:30,"15"" x 15""",Black,0,0,0,7,20220810_11.12_C1_746_269_F_VSA.tiff,Y,,,
1,1,Old,746,269,R,F,5,Y,10:05:00 AM,,03:07,10:35:00 AM,30,,8/11/2022,light,AA,6:58:00 AM,10:20:00 AM,03:22,"15"" x 15""",Black,,,,14,20220811_06.58_C1_746_269_F_VSA.tiff,,,,20220811_06.58_C1_746_269_F_VSA.csv
1,1,Old,746,270,LL,F,1,,,,,,,,8/8/2022,dark,AA,6:18:00 PM,7:48:00 PM,01:30,"15"" x 15""",Black,1,1,1,6,20220808_18.18_C1_746_270_F_VSA.tiff,,,,20220808_18.18_C1_746_270_F_VSA.csv
1,1,Old,746,270,LL,F,4,,,,,,,,8/9/2022,dark,AA,6:36:00 PM,8:06:00 PM,01:30,"15"" x 15""",Black,0,1,1,7,20220809_18.36_C1_746_270_F_VSA.tiff,,,,20220809_18.36_C1_746_270_F_VSA.csv
1,1,Old,746,270,LL,F,2,,,,,,,,8/9/2022,light,AA,7:44:00 AM,9:14:00 AM,01:30,"15"" x 15""",Black,1,1,1,9,20220809_07.44_C1_746_270_F_VSA.tiff,,,,20220809_07.44_C1_746_270_F_VSA.csv
1,1,Old,746,270,LL,F,3,,,,,,,,8/9/2022,light,AA,9:24:00 AM,11:04:00 AM,01:40,"15"" x 15""",Black,1,1,1,11,20220810_09.24_C1_746_270_F_VSA.tiff,,,,20220810_09.24_C1_746_270_F_VSA.csv
1,1,Old,746,270,LL,F,5,Y,7:46:00 PM,,01:33,8:16:00 PM,30,,8/10/2022,dark,AA,6:13:00 PM,8:01:00 PM,01:48,"15"" x 15""",Black,,,,11,20220810_18.13_C1_746_270_F_VSA.tiff,,,,20220810_18.13_C1_746_270_F_VSA.csv
1,1,Old,747,271,R,M,1,,,,,,,,8/8/2022,dark,AA,7:55:00 PM,9:25:00 PM,01:30,"15"" x 15""",Black,1,1,1,8,20220808_19.55_C1_747_271_M_VSA.tiff,,,,20220808_19.55_C1_747_271_M_VSA.csv
1,1,Old,747,271,R,M,4,,,,,,,,8/9/2022,dark,AA,6:37:00 PM,8:07:00 PM,01:30,"15"" x 15""",Black,0,0,1,12,20220809_18.37_C1_747_271_M_VSA.tiff,,,,20220809_18.37_C1_747_271_M_VSA.csv
1,1,Old,747,271,R,M,2,,,,,,,,8/9/2022,light,AA,6:07:00 AM,7:37:00 AM,01:30,"15"" x 15""",Black,1,2,3,17,20220809_06.07_C1_747_271_M_VSA.tiff,,,,20220809_06.07_C1_747_271_M_VSA.csv
1,1,Old,747,271,R,M,3,,,,,,,,8/9/2022,light,AA,11:11:00 AM,12:41:00 PM,01:30,"15"" x 15""",Black,1,1,1,11,20220810_11.11_C1_747_271_M_VSA.tiff,,,,20220810_11.11_C1_747_271_M_VSA.csv
1,1,Old,747,271,R,M,5,Y,8:44:00 AM,,01:47,9:14:00 AM,30,,8/11/2022,light,AA,6:57:00 AM,8:59:00 AM,02:02,"15"" x 15""",Black,,,,7,20220811_06.57_C1_747_271_M_VSA.tiff,,,,20220811_06.57_C1_747_271_M_VSA.csv
1,1,Old,747,272,LR,M,1,,,,,,,,8/8/2022,dark,AA,6:20:00 PM,7:50:00 PM,01:30,"15"" x 15""",Black,1,1,2,14,20220808_18.20_C1_747_272_M_VSA.tiff,,,,20220808_18.20_C1_747_272_M_VSA.csv
1,1,Old,747,272,LR,M,4,,,,,,,,8/9/2022,dark,AA,8:35:00 PM,10:05:00 PM,01:30,"15"" x 15""",Black,0,1,1,7,20220809_20.35_C1_747_272_M_VSA.tiff,,,,20220809_20.35_C1_747_272_M_VSA.csv
1,1,Old,747,272,LR,M,2,,,,,,,,8/9/2022,light,AA,7:43:00 AM,9:13:00 AM,01:30,"15"" x 15""",Black,1,1,2,23,20220809_07.43_C1_747_272_M_VSA.tiff,,,,20220809_07.43_C1_747_272_M_VSA.csv
1,1,Old,747,272,LR,M,3,,,,,,,,8/9/2022,light,AA,9:25:00 AM,11:05:00 AM,01:40,"15"" x 15""",Black,0,0,1,9,20220810_09.25_C1_747_272_M_VSA.tiff,,,,20220810_09.25_C1_747_272_M_VSA.csv
1,1,Old,747,272,LR,M,5,Y,7:49:30 PM,,01:35,8:19:30 PM,30,,8/10/2022,dark,AA,6:14:00 PM,8:04:00 PM,01:50,"15"" x 15""",Black,,,,5,20220810_18.14_C1_747_272_M_VSA.tiff,,,,20220810_18.14_C1_747_272_M_VSA.csv
1,2,Old,791,382,82,M,1,,,,,,,,8/23/2022,dark,AA,6:00:00 PM,7:30:00 PM,01:30,"8"" x 10""",White,,,,5,20220823_18.00_C2_791_382_M_VSA.tiff,,,,20220823_18.00_C2_791_382_M_VSA.csv
1,2,Old,791,382,82,M,2,,,,,,,,8/25/2022,light,AA,7:17:00 AM,9:54:00 AM,02:37,"8"" x 10""",White,,,,,20220825_07.17_C2_791_382_M_VSA.tiff,,,,20220825_07.17_C2_791_382_M_VSA.csv
1,2,Old,791,382,82,M,3,,,,,,,,8/26/2022,light,AA,8:29:00 AM,10:00:00 AM,01:31,"8"" x 10""",White,,,,4,20220826_08.29_C2_791_382_M_VSA.tiff,,,,20220826_08.29_C2_791_382_M_VSA.csv
1,2,Old,791,382,82,M,4,,,,,,,,8/29/2022,light,AA,8:54:00 AM,10:23:00 AM,01:29,"8"" x 10""",White,,,,0,20220829_08.54_C2_791_382_M_VSA.tiff,,,,20220829_08.54_C2_791_382_M_VSA.csv
1,2,Old,791,382,82,M,5,,,,,,,,8/31/2022,dark,AA,5:55:00 PM,7:30:00 PM,01:35,"8"" x 10""",White,,,,8,20220831_17.55_C2_791_382_M_VSA.tiff,,,,20220831_17.55_C2_791_382_M_VSA.csv
1,2,Old,791,382,82,M,6,Y,6:09:00 PM,,00:04,7:39:00 PM,30,,9/6/2022,dark,AA,6:05:00 PM,7:24:00 PM,01:19,"8"" x 10""",White,,,,6,20220906_18.05_C2_791_382_M_VSA.tiff,,,,20220906_18.05_C2_791_382_M_VSA.csv
1,2,Old,791,383,83,M,1,,,,,,,,8/23/2022,dark,AA,6:01:00 PM,7:32:00 PM,01:31,"8"" x 10""",White,,,,8,20220823_18.01_C2_791_383_M_VSA.tiff,,,,20220823_18.01_C2_791_383_M_VSA.csv
1,2,Old,791,383,83,M,2,,,,,,,,8/25/2022,light,AA,7:18:00 AM,9:55:00 AM,02:37,"8"" x 10""",White,,,,,20220825_07.18_C2_791_383_M_VSA.tiff,,,,20220825_07.18_C2_791_383_M_VSA.csv
1,2,Old,791,383,83,M,3,,,,,,,,8/26/2022,light,AA,8:29:00 AM,10:00:00 AM,01:31,"8"" x 10""",White,,,,2,20220826_08.29_C2_791_383_M_VSA.tiff,Y,,,
1,2,Old,791,383,83,M,4,,,,,,,,8/29/2022,light,AA,7:20:00 AM,8:50:00 AM,01:30,"8"" x 10""",White,,,,6,20220829_07.20_C2_791_383_M_VSA.tiff,,,,20220829_07.20_C2_791_383_M_VSA.csv
1,2,Old,791,383,83,M,5,,,,,,,,8/31/2022,dark,AA,7:43:00 PM,9:06:00 PM,01:23,"8"" x 10""",White,,,,3,20220831_19.43_C2_791_383_M_VSA.tiff,Y,,,
1,2,Old,791,383,83,M,6,Y,6:55:00 PM,7:02:00 PM,00:52,7:25:00 PM,30,,9/6/2022,dark,AA,6:03:00 PM,7:10:00 PM,01:07,"8"" x 10""",White,,,,5,20220906_18.03_C2_791_383_M_VSA.tiff,,,,20220906_18.03_C2_791_383_M_VSA.csv
1,2,Old,791,384,84,M,1,,,,,,,,8/23/2022,dark,AA,6:02:00 PM,7:30:00 PM,01:28,"8"" x 10""",White,,,,6,20220823_18.02_C2_791_384_M_VSA.tiff,,,,20220823_18.02_C2_791_384_M_VSA.csv
1,2,Old,791,384,84,M,2,,,,,,,,8/25/2022,light,AA,10:04:00 AM,1:56:00 PM,03:52,"8"" x 10""",White,,,,,20220825_10.04_C2_791_384_M_VSA.tiff,,,,20220825_10.04_C2_791_384_M_VSA.csv
1,2,Old,791,384,84,M,3,,,,,,,,8/26/2022,light,AA,6:50:00 AM,8:21:00 AM,01:31,"8"" x 10""",White,,,,2,20220826_06.50_C2_791_384_M_VSA.tiff,,,,20220826_06.50_C2_791_384_M_VSA.csv
1,2,Old,791,384,84,M,4,,,,,,,,8/29/2022,light,AA,7:20:00 AM,8:50:00 AM,01:30,"8"" x 10""",White,,,,3,20220829_07.20_C2_791_384_M_VSA.tiff,,,,20220829_07.20_C2_791_384_M_VSA.csv
1,2,Old,791,384,84,M,5,,,,,,,,8/31/2022,dark,AA,5:56:00 PM,7:30:00 PM,01:34,"8"" x 10""",White,,,,5,20220831_17.56_C2_791_384_M_VSA.tiff,,,,20220831_17.56_C2_791_384_M_VSA.csv
1,2,Old,791,384,84,M,6,Y,7:06:00 AM,,01:05,7:36:00 AM,30,,9/7/2022,light,AA,6:01:00 AM,7:22:00 AM,01:21,"8"" x 10""",White,,,,21,20220907_06.01_C2_791_384_M_VSA.tiff,,,,20220907_06.01_C2_791_384_M_VSA.csv
1,2,Old,791,385,85,M,1,,,,,,,,8/23/2022,dark,AA,7:41:00 PM,9:10:00 PM,01:29,"8"" x 10""",White,,,,3,20220823_19.41_C2_791_385_M_VSA.tiff,,,,20220823_19.41_C2_791_385_M_VSA.csv
1,2,Old,791,385,85,M,2,,,,,,,,8/25/2022,light,AA,10:01:00 AM,1:56:00 PM,03:55,"8"" x 10""",White,,,,,20220825_10.01_C2_791_385_M_VSA.tiff,,,,20220825_10.01_C2_791_385_M_VSA.csv
1,2,Old,791,385,85,M,3,,,,,,,,8/26/2022,light,AA,6:53:00 AM,8:23:00 AM,01:30,"8"" x 10""",White,,,,16,20220826_06.53_C2_791_385_M_VSA.tiff,,,,20220826_06.53_C2_791_385_M_VSA.csv
1,2,Old,791,385,85,M,4,,,,,,,,8/29/2022,light,AA,8:54:00 AM,10:23:00 AM,01:29,"8"" x 10""",White,,,,8,20220829_08.54_C2_791_385_M_VSA.tiff,,,,20220829_08.54_C2_791_385_M_VSA.csv
1,2,Old,791,385,85,M,5,,,,,,,,8/31/2022,dark,AA,5:57:00 PM,7:32:00 PM,01:35,"8"" x 10""",White,,,,9,20220831_17.57_C2_791_385_M_VSA.tiff,Y,,,
1,2,Old,791,385,85,M,6,Y,,,,8:44:00 AM,,,9/7/2022,light,AA,6:01:00 AM,8:40:00 AM,02:39,"8"" x 10""",White,,,,7,20220907_06.01_C2_791_385_M_VSA.tiff,,,,20220907_06.01_C2_791_385_M_VSA.csv
1,2,Old,791,386,86,M,1,,,,,,,,8/23/2022,dark,AA,7:40:00 PM,9:10:00 PM,01:30,"8"" x 10""",White,,,,4,20220823_19.40_C2_791_386_M_VSA.tiff,,,,20220823_19.40_C2_791_386_M_VSA.csv
1,2,Old,791,386,86,M,2,,,,,,,,8/25/2022,light,AA,10:11:00 AM,1:56:00 PM,03:45,"8"" x 10""",White,,,,,20220825_10.11_C2_791_386_M_VSA.tiff,,,,20220825_10.11_C2_791_386_M_VSA.csv
1,2,Old,791,386,86,M,3,,,,,,,,8/26/2022,light,AA,6:52:00 AM,8:22:00 AM,01:30,"8"" x 10""",White,,,,16,20220826_06.52_C2_791_386_M_VSA.tiff,,,,20220826_06.52_C2_791_386_M_VSA.csv
1,2,Old,791,386,86,M,4,,,,,,,,8/29/2022,light,AA,7:22:00 AM,8:52:00 AM,01:30,"8"" x 10""",White,,,,10,20220829_07.22_C2_791_386_M_VSA.tiff,,,,20220829_07.22_C2_791_386_M_VSA.csv
1,2,Old,791,386,86,M,5,,,,,,,,8/31/2022,dark,AA,7:43:00 PM,9:06:00 PM,01:23,"8"" x 10""",White,,,,6,20220831_19.43_C2_791_386_M_VSA.tiff,Y,,,
1,2,Old,791,386,86,M,6,Y,7:14:00 PM,,01:04,7:50:00 PM,36,,9/6/2022,dark,AA,6:10:00 PM,7:29:00 PM,01:19,"8"" x 10""",White,,,,4,20220906_18.10_C2_791_386_M_VSA.tiff,,,,20220906_18.10_C2_791_386_M_VSA.csv
1,2,Old,792,387,87,M,1,,,,,,,,8/23/2022,dark,AA,6:05:00 PM,7:35:00 PM,01:30,"8"" x 10""",White,,,,10,20220823_18.05_C2_792_387_M_VSA.tiff,,,,20220823_18.05_C2_792_387_M_VSA.csv
1,2,Old,792,387,87,M,2,,,,,,,,8/25/2022,light,AA,7:19:00 AM,10:05:00 AM,02:46,"8"" x 10""",White,,,,,20220825_07.19_C2_792_387_M_VSA.tiff,,,,20220825_07.19_C2_792_387_M_VSA.csv
1,2,Old,792,387,87,M,3,,,,,,,,8/26/2022,light,AA,6:54:00 AM,8:23:00 AM,01:29,"8"" x 10""",White,,,,5,20220826_06.54_C2_792_387_M_VSA.tiff,,,,20220826_06.54_C2_792_387_M_VSA.csv
1,2,Old,792,387,87,M,4,,,,,,,,8/29/2022,light,AA,7:19:00 AM,8:49:00 AM,01:30,"8"" x 10""",White,,,,3,20220829_07.19_C2_792_387_M_VSA.tiff,,,,20220829_07.19_C2_792_387_M_VSA.csv
1,2,Old,792,387,87,M,5,,,,,,,,8/31/2022,dark,AA,7:47:00 PM,9:06:00 PM,01:19,"8"" x 10""",White,,,,6,20220831_19.47_C2_792_387_M_VSA.tiff,,,,20220831_19.47_C2_792_387_M_VSA.csv
1,2,Old,792,387,87,M,6,Y,7:18:00 PM,,01:11,7:55:00 PM,37,,9/6/2022,dark,AA,6:07:00 PM,7:33:00 PM,01:26,"8"" x 10""",White,,,,9,20220906_18.07_C2_792_387_M_VSA.tiff,,,,20220906_18.07_C2_792_387_M_VSA.csv
1,2,Old,792,388,88,M,1,,,,,,,,8/23/2022,dark,AA,7:45:00 PM,9:12:00 PM,01:27,"8"" x 10""",White,,,,12,20220823_19.45_C2_792_388_M_VSA.tiff,,,,20220823_19.45_C2_792_388_M_VSA.csv
1,2,Old,792,388,88,M,2,,,,,,,,8/25/2022,light,AA,10:08:00 AM,1:56:00 PM,03:48,"8"" x 10""",White,,,,,20220825_10.08_C2_792_388_M_VSA.tiff,,,,20220825_10.08_C2_792_388_M_VSA.csv
1,2,Old,792,388,88,M,3,,,,,,,,8/26/2022,light,AA,8:31:00 AM,10:01:00 AM,01:30,"8"" x 10""",White,,,,12,20220826_08.31_C2_792_388_M_VSA.tiff,,,,20220826_08.31_C2_792_388_M_VSA.csv
1,2,Old,792,388,88,M,4,,,,,,,,8/29/2022,light,AA,8:51:00 AM,10:21:00 AM,01:30,"8"" x 10""",White,,,,17,20220829_08.51_C2_792_388_M_VSA.tiff,,,,20220829_08.51_C2_792_388_M_VSA.csv
1,2,Old,792,388,88,M,5,,,,,,,,8/31/2022,dark,AA,7:47:00 PM,9:06:00 PM,01:19,"8"" x 10""",White,,,,10,20220831_19.47_C2_792_388_M_VSA.tiff,,,,20220831_19.47_C2_792_388_M_VSA.csv
1,2,Old,792,388,88,M,6,Y,6:04:00 AM,6:08:00 AM,00:02,6:38:00 AM,30,,9/7/2022,light,AA,6:02:00 AM,6:28:00 AM,00:26,"8"" x 10""",White,,,,7,20220907_06.02_C2_792_388_M_VSA.tiff,,,,20220907_06.02_C2_792_388_M_VSA.csv
1,2,Old,792,389,89,M,1,,,,,,,,8/23/2022,dark,AA,7:44:00 PM,9:12:00 PM,01:28,"8"" x 10""",White,,,,9,20220823_19.44_C2_792_389_M_VSA.tiff,,,,20220823_19.44_C2_792_389_M_VSA.csv
1,2,Old,792,389,89,M,2,,,,,,,,8/25/2022,light,AA,7:20:00 AM,10:05:00 AM,02:45,"8"" x 10""",White,,,,,20220825_07.20_C2_792_389_M_VSA.tiff,,,,20220825_07.20_C2_792_389_M_VSA.csv
1,2,Old,792,389,89,M,3,,,,,,,,8/26/2022,light,AA,8:31:00 AM,10:01:00 AM,01:30,"8"" x 10""",White,,,,12,20220826_08.31_C2_792_389_M_VSA.tiff,,,,20220826_08.31_C2_792_389_M_VSA.csv
1,2,Old,792,389,89,M,4,,,,,,,,8/29/2022,light,AA,8:51:00 AM,10:21:00 AM,01:30,"8"" x 10""",White,,,,3,20220829_08.51_C2_792_389_M_VSA.tiff,,,,20220829_08.51_C2_792_389_M_VSA.csv
1,2,Old,792,389,89,M,5,,,,,,,,8/31/2022,dark,AA,5:58:00 PM,7:32:00 PM,01:34,"8"" x 10""",White,,,,8,20220831_17.58_C2_792_389_M_VSA.tiff,,,,20220831_17.58_C2_792_389_M_VSA.csv
1,2,Old,792,389,89,M,6,Y,6:16:00 AM,,00:14,6:46:00 AM,30,,9/7/2022,light,AA,6:02:00 AM,6:31:00 AM,00:29,"8"" x 10""",White,,,,4,20220907_06.02_C2_792_389_M_VSA.tiff,,,,20220907_06.02_C2_792_389_M_VSA.csv
1,3,Young,875,568,8,M,1,,,,,,,,11/1/2022,dark,AA,7:30:00 PM,9:00:00 PM,01:30,"8"" x 10""",White,,,,7,20221101_19.30_C3_875_568_M_VSA.tiff,,,,20221101_19.30_C3_875_568_M_VSA.csv
1,3,Young,875,568,8,M,2,,,,,,,,11/4/2022,light,AA,7:53:00 AM,9:26:00 AM,01:33,"8"" x 10""",White,,,,5,20221104_07.53_C3_875_568_M_VSA.tiff,,,,20221104_07.53_C3_875_568_M_VSA.csv
1,3,Young,875,568,8,M,3,,,,,,,,11/15/2022,dark,AA,6:02:00 PM,7:30:00 PM,01:28,"8"" x 10""",White,,,,10,20221115_18.02_C3_875_568_M_VSA.tiff,,,,20221115_18.02_C3_875_568_M_VSA.csv
1,3,Young,875,568,8,M,4,,,,,,,,11/17/2022,light,AA,6:23:00 AM,7:53:00 AM,01:30,"8"" x 10""",White,,,,14,20221117_06.23_C3_875_568_M_VSA.tiff,,,,20221117_06.23_C3_875_568_M_VSA.csv
1,3,Young,875,568,8,M,5,,,,,,,,11/30/2022,light,AA,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,,20221130_06.05_C3_875_568_M_VSA.tiff,,,,20221130_06.05_C3_875_568_M_VSA.csv
1,3,Young,875,568,8,M,6,Y,6:37:00 PM,,00:28,7:07:00 PM,30,,12/1/2022,dark,AA,6:09:00 PM,6:52:00 PM,00:43,"8"" x 10""",White,,,,0,20221201_18.09_C3_875_568_M_VSA.tiff,,,,20221201_18.09_C3_875_568_M_VSA.csv
1,3,Young,875,569,9,M,1,,,,,,,,11/1/2022,dark,AA,7:30:00 PM,9:02:00 PM,01:32,"8"" x 10""",White,,,,12,20221101_19.30_C3_875_569_M_VSA.tiff,,,,20221101_19.30_C3_875_569_M_VSA.csv
1,3,Young,875,569,9,M,2,,,,,,,,11/4/2022,light,AA,7:53:00 AM,9:26:00 AM,01:33,"8"" x 10""",White,,,,11,20221104_07.53_C3_875_569_M_VSA.tiff,,,,20221104_07.53_C3_875_569_M_VSA.csv
1,3,Young,875,569,9,M,3,,,,,,,,11/15/2022,dark,AA,6:02:00 PM,7:30:00 PM,01:28,"8"" x 10""",White,,,,10,20221115_18.02_C3_875_569_M_VSA.tiff,,,,20221115_18.02_C3_875_569_M_VSA.csv
1,3,Young,875,569,9,M,4,,,,,,,,11/17/2022,light,AA,6:23:00 AM,7:54:00 AM,01:31,"8"" x 10""",White,,,,12,20221117_06.23_C3_875_569_M_VSA.tiff,,,,20221117_06.23_C3_875_569_M_VSA.csv
1,3,Young,875,569,9,M,5,,,,,,,,11/30/2022,light,AA,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,,20221130_06.05_C3_875_569_M_VSA.tiff,,,,20221130_06.05_C3_875_569_M_VSA.csv
1,3,Young,875,569,9,M,6,Y,6:58:00 PM,,00:48,7:28:00 PM,30,,12/1/2022,dark,AA,6:10:00 PM,7:13:00 PM,01:03,"8"" x 10""",White,,,,7,20221201_18.10_C3_875_569_M_VSA.tiff,,,,20221201_18.10_C3_875_569_M_VSA.csv
1,3,Young,875,570,70,M,1,,,,,,,,11/1/2022,dark,AA,7:30:00 PM,9:02:00 PM,01:32,"8"" x 10""",White,,,,11,20221101_19.30_C3_875_570_M_VSA.tiff,,,,20221101_19.30_C3_875_570_M_VSA.csv
1,3,Young,875,570,70,M,2,,,,,,,,11/4/2022,light,AA,6:11:00 AM,7:44:00 AM,01:33,"8"" x 10""",White,,,,,20221104_06.11_C3_875_570_M_VSA.tiff,,,,20221104_06.11_C3_875_570_M_VSA.csv
1,3,Young,875,570,70,M,3,,,,,,,,11/15/2022,dark,AA,6:00:00 PM,7:31:00 PM,01:31,"8"" x 10""",White,,,,9,20221115_18.00_C3_875_570_M_VSA.tiff,,,,20221115_18.00_C3_875_570_M_VSA.csv
1,3,Young,875,570,70,M,4,,,,,,,,11/17/2022,light,AA,7:59:00 AM,9:30:00 AM,01:31,"8"" x 10""",White,,,,11,20221117_07.59_C3_875_570_M_VSA.tiff,,,,20221117_07.59_C3_875_570_M_VSA.csv
1,3,Young,875,570,70,M,5,,,,,,,,11/30/2022,light,AA,6:06:00 AM,7:35:00 AM,01:29,"8"" x 10""",White,,,,,20221130_06.06_C3_875_570_M_VSA.tiff,,,,20221130_06.06_C3_875_570_M_VSA.csv
1,3,Young,875,570,70,M,6,Y,7:18:00 AM,,01:02,7:48:00 AM,30,,12/2/2022,light,AA,6:16:00 AM,7:33:00 AM,01:17,"8"" x 10""",White,,,,13,20221202_06.16_C3_857_570_M_VSA.tiff,,,,20221202_06.16_C3_857_570_M_VSA.csv
1,3,Young,875,571,71,M,1,,,,,,,,11/1/2022,dark,AA,7:30:00 PM,9:00:00 PM,01:30,"8"" x 10""",White,,,,10,20221101_19.30_C3_875_571_M_VSA.tiff,,,Y,20221101_19.30_C3_875_571_M_VSA_ps.csv
1,3,Young,875,571,71,M,2,,,,,,,,11/4/2022,light,AA,6:10:00 AM,7:44:00 AM,01:34,"8"" x 10""",White,,,,,20221104_06.10_C3_875_571_M_VSA.tiff,,Y,,20221104_06.10_C3_875_571_M_VSA.csv
1,3,Young,875,571,71,M,3,,,,,,,,11/15/2022,dark,AA,6:01:00 PM,7:31:00 PM,01:30,"8"" x 10""",White,,,,15,20221115_18.01_C3_875_571_M_VSA.tiff,,,,20221115_18.01_C3_875_571_M_VSA.csv
