Round,Cohort,Age,Cage,Mouse_ID,earPunch,Sex,Trial,cFOS,Time_Void1,Time_Void2,Latency,Sac_time,cFOS_time,Weight,Date,Time,Exp,Start,End,trialDur,arenaSize,arenaColor,60m_voids,75m_voids,90m_voids,Fecal,fileName,TrueZero,Chewed,PhotoShop,CSV
2,12,Young,2159,3259,3259,F,3,,,,,,,21.7,4/22/2024,light,TR,11:46:00 AM,12:06:00 PM,00:20,,shoe box,,,,3,20240422_11.46_2159_3259_F_R_PBS.tiff,,,,20240422_11.46_2159_3259_F_R_PBS.csv
2,12,Young,2159,3259,3259,F,4,,,,,,,,5/28/2024,dark,DT,5:30:00 PM,7:00:00 PM,01:30,"8"" x 10""",White,,,,9,20240528_17.30_C12_2159_3259_F_VSA.tiff,,,,20240528_17.30_C12_2159_3259_F_VSA.csv
2,12,Young,2159,3259,3259,F,2,,,,,,,,5/28/2024,light,NB,7:40:00 AM,9:10:00 AM,01:30,"8"" x 10""",White,,,,17,20240528_07.40_C12_2159_3259_F_VSA.tiff,,,,20240528_07.40_C12_2159_3259_F_VSA.csv
2,12,Young,2159,3259,3259,F,6,,,,,,,,5/29/2024,dark,DT,5:13:00 PM,6:55:00 PM,01:42,"8"" x 10""",White,,,,7,20240529_17.13_C12_2159_3259_F_VSA.tiff,,,,20240529_17.13_C12_2159_3259_F_VSA.csv
2,12,Young,2159,3259,3259,F,5,,,,,,,,5/29/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,23,20240529_06.08_C12_2159_3259_F_VSA.tiff,,,,20240529_06.08_C12_2159_3259_F_VSA.csv
2,12,Young,2159,3259,3259,F,7,Y,6:54:00 PM,,01:04,7:24:00 PM,30,22.5,6/5/2024,dark,DT,5:50:00 PM,7:09:00 PM,01:19,"8"" x 10""",White,,,,2,20240605_17.50_C12_2159_3259_F_VSA.tiff,,,Y,20240605_17.50_C12_2159_3259_F_VSA_ps.csv
2,12,Young,2158,3260,3260,F,1,,,,,,,20.9,4/8/2024,light,TR,11:46:00 AM,12:09:00 PM,00:23,,shoe box,,,,0,20240408_11.46_2158_3260_F_R_PBS.tiff,,,,20240408_11.46_2158_3260_F_R_PBS.csv
2,12,Young,2158,3260,3260,F,2,,,,,,,21.4,4/22/2024,light,TR,11:22:00 AM,11:42:00 AM,00:20,,shoe box,,,,1,20240422_11.22_2158_3260_F_R_PBS.tiff,,,,20240422_11.22_2158_3260_F_R_PBS.csv
2,12,Young,2158,3260,3260,F,4,,,,,,,,5/28/2024,dark,DT,5:28:00 PM,6:58:00 PM,01:30,"8"" x 10""",White,,,,6,20240528_17.28_C12_2158_3260_F_VSA.tiff,,,,20240528_17.28_C12_2158_3260_F_VSA.csv
2,12,Young,2158,3260,3260,F,3,,,,,,,,5/28/2024,light,NB,7:39:00 AM,9:10:00 AM,01:31,"8"" x 10""",White,,,,9,20240528_07.39_C12_2158_3260_F_VSA.tiff,,,,20240528_07.39_C12_2158_3260_F_VSA.csv
2,12,Young,2158,3260,3260,F,6,,,,,,,,5/29/2024,dark,DT,5:12:00 PM,6:55:00 PM,01:43,"8"" x 10""",White,,,,6,20240529_17.12_C12_2158_3260_F_VSA.tiff,,Y,Y,20240529_17.12_C12_2158_3260_F_VSA_ps.csv
2,12,Young,2158,3260,3260,F,5,,,,,,,,5/29/2024,light,TR,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,6,20240529_06.05_C12_2158_3260_F_VSA.tiff,,,Y,20240529_06.05_C12_2158_3260_F_VSA_ps.csv
2,12,Young,2158,3260,3260,F,7,Y,6:46:00 AM,,00:42,7:16:00 AM,30,22.1,6/6/2024,light,DT,6:04:00 AM,7:01:00 AM,00:57,"8"" x 10""",White,,,,11,20240606_06.04_C12_2158_3260_F_VSA.tiff,,,,20240606_06.04_C12_2158_3260_F_VSA.csv
2,12,Young,2159,3261,3261,F,1,,,,,,,20.3,4/8/2024,light,TR,12:19:00 PM,12:39:00 PM,00:20,,shoe box,,,,0,20240408_12.19_2159_3261_F_L_PBS.tiff,Y,,,
2,12,Young,2159,3261,3261,F,3,,,,,,,20.3,4/22/2024,light,TR,11:48:00 AM,12:09:00 PM,00:21,,shoe box,,,,2,20240422_11.48_2159_3261_F_L_PBS.tiff,Y,,,
2,12,Young,2159,3261,3261,F,4,,,,,,,,5/28/2024,dark,DT,5:30:00 PM,7:00:00 PM,01:30,"8"" x 10""",White,,,,8,20240528_17.30_C12_2159_3261_F_VSA.tiff,,,,20240528_17.30_C12_2159_3261_F_VSA.csv
2,12,Young,2159,3261,3261,F,2,,,,,,,,5/28/2024,light,NB,7:40:00 AM,9:10:00 AM,01:30,"8"" x 10""",White,,,,26,20240528_07.40_C12_2159_3261_F_VSA.tiff,,,,20240528_07.40_C12_2159_3261_F_VSA.csv
2,12,Young,2159,3261,3261,F,6,,,,,,,,5/29/2024,dark,DT,5:13:00 PM,6:55:00 PM,01:42,"8"" x 10""",White,,,,8,20240529_17.13_C12_2159_3261_F_VSA.tiff,,,,20240529_17.13_C12_2159_3261_F_VSA.csv
2,12,Young,2159,3261,3261,F,5,,,,,,,,5/29/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,,20240529_06.08_C12_2159_3261_F_VSA.tiff,,Y,Y,20240529_06.08_C12_2159_3261_F_VSA_ps.csv
2,12,Young,2159,3261,3261,F,7,Y,7:24:00 PM,,01:34,7:54:00 PM,30,20.1,6/5/2024,dark,DT,5:50:00 PM,7:39:00 PM,01:49,"8"" x 10""",White,,,,7,20240605_17.50_C12_2159_3261_F_VSA.tiff,,,Y,20240605_17.50_C12_2159_3261_F_VSA_ps.csv
2,12,Young,2160,3262,3262,M,1,,,,,,,27.2,4/8/2024,light,TR,12:40:00 PM,1:00:00 PM,00:20,,shoe box,,,,0,20240408_12.40_2160_3262_M_R_PBS.tiff,Y,,,
2,12,Young,2160,3262,3262,M,3,,,,,,,27.9,4/22/2024,light,TR,12:09:00 PM,12:29:00 PM,00:20,,shoe box,,,,0,20240422_12.09_2160_3262_M_R_PBS.tiff,Y,,,
2,12,Young,2160,3262,3262,M,4,,,,,,,,5/30/2024,dark,DT,6:27:00 PM,8:32:00 PM,02:05,"8"" x 10""",White,,,,,20240530_18.27_C12_2160_3262_M_VSA.tiff,,,,20240530_18.27_C12_2160_3262_M_VSA.csv
2,12,Young,2160,3262,3262,M,2,,,,,,,,5/30/2024,light,TR,6:09:00 AM,7:39:00 AM,01:30,"8"" x 10""",White,,,,25,20240530_06.09_C12_2160_3262_M_VSA.tiff,,,,20240530_06.09_C12_2160_3262_M_VSA.csv
2,12,Young,2160,3262,3262,M,6,,,,,,,,5/31/2024,dark,DT,5:20:00 PM,6:50:00 PM,01:30,"8"" x 10""",White,,,,,20240531_17.20_C12_2160_3262_M_VSA.tiff,Y,,,
2,12,Young,2160,3262,3262,M,5,,,,,,,,5/31/2024,light,DT,7:05:00 AM,8:35:00 AM,01:30,"8"" x 10""",White,,,,,20240531_07.05_C12_2160_3262_M_VSA.tiff,,,,20240531_07.05_C12_2160_3262_M_VSA.csv
2,12,Young,2160,3262,3262,M,7,Y,6:56:00 AM,,00:53,7:25:00 AM,29,28.6,6/4/2024,light,DT,6:03:00 AM,7:11:00 AM,01:08,"8"" x 10""",White,,,,9,20240604_06.03_C12_2160_3262_M_VSA.tiff,,,,20240604_06.03_C12_2160_3262_M_VSA.csv
2,12,Young,2160,3263,3263,M,1,,,,,,,26.6,4/8/2024,light,TR,12:45:00 PM,1:05:00 PM,00:20,,shoe box,,,,3,20240408_12.45_2160_3263_M_L_PBS.tiff,Y,,,
2,12,Young,2160,3263,3263,M,3,,,,,,,25.9,4/22/2024,light,TR,12:12:00 PM,12:32:00 PM,00:20,,shoe box,,,,3,20240422_12.12_2160_3263_M_L_PBS.tiff,Y,,,
2,12,Young,2160,3263,3263,M,4,,,,,,,,5/30/2024,dark,DT,6:27:00 PM,8:32:00 PM,02:05,"8"" x 10""",White,,,,,20240530_18.27_C12_2160_3263_M_VSA.tiff,,,,20240530_18.27_C12_2160_3263_M_VSA.csv
2,12,Young,2160,3263,3263,M,2,,,,,,,,5/30/2024,light,TR,6:09:00 AM,7:39:00 AM,01:30,"8"" x 10""",White,,,,20,20240530_06.09_C12_2160_3263_M_VSA.tiff,,,,20240530_06.09_C12_2160_3263_M_VSA.csv
2,12,Young,2160,3263,3263,M,6,,,,,,,,5/31/2024,dark,DT,5:20:00 PM,6:50:00 PM,01:30,"8"" x 10""",White,,,,,20240531_17.20_C12_2160_3263_M_VSA.tiff,,,,20240531_17.20_C12_2160_3263_M_VSA.csv
2,12,Young,2160,3263,3263,M,5,,,,,,,,5/31/2024,light,DT,7:05:00 AM,8:35:00 AM,01:30,"8"" x 10""",White,,,,,20240531_07.05_C12_2160_3263_M_VSA.tiff,,,,20240531_07.05_C12_2160_3263_M_VSA.csv
2,12,Young,2160,3263,3263,M,7,Y,6:50:00 AM,,00:47,7:20:00 AM,30,27.6,6/4/2024,light,DT,6:03:00 AM,7:05:00 AM,01:02,"8"" x 10""",White,,,,3,20240604_06.03_C12_2160_3263_M_VSA.tiff,,,Y,20240604_06.03_C12_2160_3263_M_VSA_ps.csv
2,12,Young,2160,3264,3264,M,1,,,,,,,27.7,4/8/2024,light,TR,1:05:00 PM,1:25:00 PM,00:20,,shoe box,,,,0,20240408_13.05_2160_3264_M_R_PBS.tiff,,,,20240408_13.05_2160_3264_M_R_PBS.csv
2,12,Young,2160,3264,3264,M,3,,,,,,,27.9,4/22/2024,light,TR,12:31:00 PM,12:51:00 PM,00:20,,shoe box,,,,0,20240422_12.31_2160_3264_M_R_PBS.tiff,Y,,,
2,12,Young,2160,3264,3264,M,4,,,,,,,,5/30/2024,dark,DT,6:27:00 PM,8:32:00 PM,02:05,"8"" x 10""",White,,,,,20240530_18.27_C12_2160_3264_M_VSA.tiff,,,,20240530_18.27_C12_2160_3264_M_VSA.csv
2,12,Young,2160,3264,3264,M,2,,,,,,,,5/30/2024,light,TR,6:09:00 AM,7:39:00 AM,01:30,"8"" x 10""",White,,,,17,20240530_06.09_C12_2160_3264_M_VSA.tiff,,,,20240530_06.09_C12_2160_3264_M_VSA.csv
2,12,Young,2160,3264,3264,M,6,,,,,,,,5/31/2024,dark,DT,5:20:00 PM,6:50:00 PM,01:30,"8"" x 10""",White,,,,,20240531_17.20_C12_2160_3264_M_VSA.tiff,,,,20240531_17.20_C12_2160_3264_M_VSA.csv
2,12,Young,2160,3264,3264,M,5,,,,,,,,5/31/2024,light,DT,7:05:00 AM,8:35:00 AM,01:30,"8"" x 10""",White,,,,,20240531_07.05_C12_2160_3264_M_VSA.tiff,,,,20240531_07.05_C12_2160_3264_M_VSA.csv
2,12,Young,2160,3264,3264,M,7,Y,7:11:00 PM,,01:13,7:42:00 PM,31,28.6,6/3/2024,dark,DT,5:58:00 PM,7:26:00 PM,01:28,"8"" x 10""",White,,,,4,20240603_17.58_C12_2160_3264_M_VSA.tiff,,,,20240603_17.58_C12_2160_3264_M_VSA.csv
2,12,Young,2161,3265,3265,M,1,,,,,,,24.2,4/8/2024,light,TR,1:09:00 PM,1:30:00 PM,00:21,,shoe box,,,,0,20240408_13.09_2161_3265_M_L_PBS.tiff,Y,,,
2,12,Young,2161,3265,3265,M,3,,,,,,,24.6,4/22/2024,light,TR,12:34:00 PM,12:54:00 PM,00:20,,shoe box,,,,3,20240422_12.34_2161_3265_M_L_PBS.tiff,,,,20240422_12.34_2161_3265_M_L_PBS.csv
2,12,Young,2161,3265,3265,M,4,,,,,,,,5/30/2024,dark,DT,6:25:00 PM,8:32:00 PM,02:07,"8"" x 10""",White,,,,,20240530_18.25_C12_2161_3265_M_VSA.tiff,,,,20240530_18.25_C12_2161_3265_M_VSA.csv
2,12,Young,2161,3265,3265,M,2,,,,,,,,5/30/2024,light,TR,6:07:00 AM,7:37:00 AM,01:30,"8"" x 10""",White,,,,28,20240530_06.07_C12_2161_3265_M_VSA.tiff,,,,20240530_06.07_C12_2161_3265_M_VSA.csv
2,12,Young,2161,3265,3265,M,6,,,,,,,,5/31/2024,dark,DT,5:20:00 PM,6:50:00 PM,01:30,"8"" x 10""",White,,,,,20240531_17.20_C12_2161_3265_M_VSA.tiff,,,,20240531_17.20_C12_2161_3265_M_VSA.csv
2,12,Young,2161,3265,3265,M,5,,,,,,,,5/31/2024,light,DT,7:05:00 AM,8:35:00 AM,01:30,"8"" x 10""",White,,,,,20240531_07.05_C12_2160_3265_M_VSA.tiff,,,,20240531_07.05_C12_2160_3265_M_VSA.csv
2,12,Young,2161,3265,3265,M,7,Y,6:11:00 AM,,00:07,6:41:00 AM,30,26.6,6/4/2024,light,DT,6:04:00 AM,6:26:00 AM,00:22,"8"" x 10""",White,,,,6,20240604_06.04_C12_2161_3265_M_VSA.tiff,,,,20240604_06.04_C12_2161_3265_M_VSA.csv
2,12,Young,2161,3266,3266,M,1,,,,,,,23.7,4/8/2024,light,TR,1:29:00 PM,1:51:00 PM,00:22,,shoe box,,,,1,20240408_13.29_2161_3266_M_R_PBS.tiff,,,,20240408_13.29_2161_3266_M_R_PBS.csv
2,12,Young,2161,3266,3266,M,3,,,,,,,25.0,4/22/2024,light,TR,12:54:00 PM,1:14:00 PM,00:20,,shoe box,,,,0,20240422_12.54_2161_3266_M_R_PBS.tiff,,,,20240422_12.54_2161_3266_M_R_PBS.csv
2,12,Young,2161,3266,3266,M,4,,,,,,,,5/30/2024,dark,DT,6:25:00 PM,8:32:00 PM,02:07,"8"" x 10""",White,,,,,20240530_18.25_C12_2161_3266_M_VSA.tiff,,,,20240530_18.25_C12_2161_3266_M_VSA.csv
2,12,Young,2161,3266,3266,M,2,,,,,,,,5/30/2024,light,TR,6:07:00 AM,7:37:00 AM,01:30,"8"" x 10""",White,,,,18,20240530_06.07_C12_2161_3266_M_VSA.tiff,,,,20240530_06.07_C12_2161_3266_M_VSA.csv
2,12,Young,2161,3266,3266,M,6,,,,,,,,5/31/2024,dark,DT,5:20:00 PM,6:50:00 PM,01:30,"8"" x 10""",White,,,,,20240531_17.20_C12_2161_3266_M_VSA.tiff,Y,,,
2,12,Young,2161,3266,3266,M,5,,,,,,,,5/31/2024,light,DT,7:05:00 AM,8:35:00 AM,01:30,"8"" x 10""",White,,,,,20240531_07.05_C12_2160_3266_M_VSA.tiff,,Y,Y,20240531_07.05_C12_2160_3266_M_VSA_ps.csv
2,12,Young,2161,3266,3266,M,7,Y,7:06:00 PM,,01:10,7:36:00 PM,30,26.0,6/3/2024,dark,DT,5:56:00 PM,7:21:00 PM,01:25,"8"" x 10""",White,,,,2,20240603_17.56_C12_2161_3266_M_VSA.tiff,,,,20240603_17.56_C12_2161_3266_M_VSA.csv
2,12,Young,2161,3267,3267,M,1,,,,,,,23.0,4/8/2024,light,TR,1:33:00 PM,1:54:00 PM,00:21,,shoe box,,,,4,20240408_13.33_2161_3267_M_L_PBS.tiff,,,,20240408_13.33_2161_3267_M_L_PBS.csv
2,12,Young,2161,3267,3267,M,3,,,,,,,24.0,4/22/2024,light,TR,12:57:00 PM,1:17:00 PM,00:20,,shoe box,,,,2,20240422_12.57_2161_3267_M_L_PBS.tiff,,,,20240422_12.57_2161_3267_M_L_PBS.csv
2,12,Young,2161,3267,3267,M,4,,,,,,,,5/30/2024,dark,DT,6:25:00 PM,8:32:00 PM,02:07,"8"" x 10""",White,,,,,20240530_18.25_C12_2161_3267_M_VSA.tiff,,,,20240530_18.25_C12_2161_3267_M_VSA.csv
2,12,Young,2161,3267,3267,M,2,,,,,,,,5/30/2024,light,TR,6:07:00 AM,7:37:00 AM,01:30,"8"" x 10""",White,,,,16,20240530_06.07_C12_2161_3267_M_VSA.tiff,,,,20240530_06.07_C12_2161_3267_M_VSA.csv
2,12,Young,2161,3267,3267,M,6,,,,,,,,5/31/2024,dark,DT,5:20:00 PM,6:50:00 PM,01:30,"8"" x 10""",White,,,,,20240531_17.20_C12_2161_3267_M_VSA.tiff,Y,,,
2,12,Young,2161,3267,3267,M,5,,,,,,,,5/31/2024,light,DT,7:05:00 AM,8:35:00 AM,01:30,"8"" x 10""",White,,,,,20240531_07.05_C12_2160_3267_M_VSA.tiff,,,Y,20240531_07.05_C12_2160_3267_M_VSA_ps.csv
2,12,Young,2161,3267,3267,M,7,Y,6:52:00 PM,7:04:00 PM,00:56,7:34:00 PM,30,25.7,6/3/2024,light,DT,5:56:00 PM,7:19:00 PM,01:23,"8"" x 10""",White,,,,12,20240603_17.56_C12_2161_3267_M_VSA.tiff,,,,20240603_17.56_C12_2161_3267_M_VSA.csv
3,13,Young,2433,2433_1,1,M,1,,,,,,,,8/22/2024,dark,DT,5:56:00 PM,7:25:00 PM,01:29,"8"" x 10""",White,,,,5,20240822_17.56_C13_2433_01_M_VSA.tiff,,,Y,20240822_17.56_C13_2433_01_M_VSA_ps.csv
3,13,Young,2432,2432_1,1,F,1,,,,,,,,8/22/2024,dark,DT,7:30:00 PM,9:00:00 PM,01:30,"8"" x 10""",White,,,,5,20240822_19.30_C13_2432_01_F_VSA.tiff,,,Y,20240822_19.30_C13_2432_01_F_VSA_ps.csv
3,13,Young,2432,2432_1,1,F,2,,,,,,,,8/23/2024,light,DT,6:00:00 AM,7:30:00 AM,01:30,"8"" x 10""",White,,,,19,20240823_06.00_C13_2432_01_F_VSA.tiff,,,Y,20240823_06.00_C13_2432_01_F_VSA_ps.csv
3,13,Young,2433,2433_1,1,M,2,,,,,,,,8/23/2024,light,DT,6:01:00 AM,7:30:00 AM,01:29,"8"" x 10""",White,,,,21,20240823_06.01_C13_2433_01_M_VSA.tiff,,,Y,20240823_06.01_C13_2433_01_M_VSA_ps.csv
3,13,Young,2432,2432_1,1,F,3,,,,,,,,8/24/2024,dark,DT,5:56:00 PM,7:30:00 PM,01:34,"8"" x 10""",White,,,,8,20240824_18.00_C13_2432_01_F_VSA.tiff,,,Y,20240824_18.00_C13_2432_01_F_VSA_ps.csv
3,13,Young,2433,2433_1,1,M,3,,,,,,,,8/24/2024,dark,DT,7:32:00 PM,9:00:00 PM,01:28,"8"" x 10""",White,,,,7,20240824_19.30_C13_2433_01_M_VSA.tiff,,,,20240824_19.30_C13_2433_01_M_VSA.csv
3,13,Young,2432,2432_1,1,F,4,,,,,,,22.5,8/25/2024,light,DT/WG,7:36:00 AM,9:06:00 AM,01:30,"8"" x 10""",White,,,,15,20240825_07.30_C13_2432_01_F_VSA.tiff,,,Y,20240825_07.30_C13_2432_01_F_VSA_ps.csv
3,13,Young,2433,2433_1,1,M,4,,,,,,,30.0,8/25/2024,light,DT/WG,7:36:00 AM,9:06:00 AM,01:30,"8"" x 10""",White,,,,16,20240825_07.30_C13_2433_01_M_VSA.tiff,,,Y,20240825_07.30_C13_2433_01_M_VSA_ps.csv
3,13,Young,2432,2432_2,2,F,1,,,,,,,,8/22/2024,dark,DT,5:55:00 PM,7:25:00 PM,01:30,"8"" x 10""",White,,,,0,20240822_17.55_C13_2432_02_F_VSA.tiff,,,Y,20240822_17.55_C13_2432_02_F_VSA_ps.csv
3,13,Young,2433,2433_2,2,M,1,,,,,,,,8/22/2024,dark,DT,7:30:00 PM,9:00:00 PM,01:30,"8"" x 10""",White,,,,16,20240822_19.30_C13_2433_02_M_VSA.tiff,,,Y,20240822_19.30_C13_2433_02_M_VSA_ps.csv
3,13,Young,2432,2432_2,2,F,2,,,,,,,,8/23/2024,light,DT,6:00:00 AM,7:30:00 AM,01:30,"8"" x 10""",White,,,,11,20240823_06.00_C13_2432_02_F_VSA.tiff,,,Y,20240823_06.00_C13_2432_02_F_VSA_ps.csv
3,13,Young,2433,2433_2,2,M,2,,,,,,,,8/23/2024,light,DT,6:01:00 AM,7:30:00 AM,01:29,"8"" x 10""",White,,,,23,20240823_06.01_C13_2433_02_M_VSA.tiff,,,Y,20240823_06.01_C13_2433_02_M_VSA_ps.csv
3,13,Young,2433,2433_2,2,M,3,,,,,,,,8/24/2024,dark,DT,5:55:00 PM,7:30:00 PM,01:35,"8"" x 10""",White,,,,9,20240824_18.00_C13_2433_02_M_VSA.tiff,,,Y,20240824_18.00_C13_2433_02_M_VSA_ps.csv
3,13,Young,2432,2432_2,2,F,3,,,,,,,,8/24/2024,dark,DT,7:32:00 PM,9:00:00 PM,01:28,"8"" x 10""",White,,,,1,20240824_19.30_C13_2432_02_F_VSA.tiff,Y,,,
3,13,Young,2432,2432_2,2,F,4,,,,,,,22.3,8/25/2024,light,DT/WG,7:36:00 AM,9:06:00 AM,01:30,"8"" x 10""",White,,,,9,20240825_07.30_C13_2432_02_F_VSA.tiff,,,Y,20240825_07.30_C13_2432_02_F_VSA_ps.csv
3,13,Young,2433,2433_2,2,M,4,,,,,,,26.4,8/25/2024,light,DT/WG,7:36:00 AM,9:06:00 AM,01:30,"8"" x 10""",White,,,,8,20240825_07.30_C13_2433_02_M_VSA.tiff,,,Y,20240825_07.30_C13_2433_02_M_VSA_ps.csv
3,13,Young,2433,2433_3,3,M,1,,,,,,,,8/22/2024,dark,DT,5:56:00 PM,7:25:00 PM,01:29,"8"" x 10""",White,,,,3,20240822_17.56_C13_2433_03_M_VSA.tiff,,,Y,20240822_17.56_C13_2433_03_M_VSA_ps.csv
3,13,Young,2432,2432_3,3,F,1,,,,,,,,8/22/2024,dark,DT,7:30:00 PM,9:00:00 PM,01:30,"8"" x 10""",White,,,,6,20240822_19.30_C13_2432_03_F_VSA.tiff,,,Y,20240822_19.30_C13_2432_03_F_VSA_ps.csv
3,13,Young,2432,2432_3,3,F,2,,,,,,,,8/23/2024,light,DT,7:32:00 AM,9:02:00 AM,01:30,"8"" x 10""",White,,,,4,20240823_07.32_C13_2432_03_F_VSA.tiff,,,Y,20240823_07.32_C13_2432_03_F_VSA_ps.csv
3,13,Young,2433,2433_3,3,M,2,,,,,,,,8/23/2024,light,DT,7:32:00 AM,9:03:00 AM,01:31,"8"" x 10""",White,,,,9,20240823_07.32_C13_2433_03_M_VSA.tiff,,,Y,20240823_07.32_C13_2433_03_M_VSA_ps.csv
3,13,Young,2432,2432_3,3,F,3,,,,,,,,8/24/2024,dark,DT,5:56:00 PM,7:30:00 PM,01:34,"8"" x 10""",White,,,,9,20240824_18.00_C13_2432_03_F_VSA.tiff,,,Y,20240824_18.00_C13_2432_03_F_VSA_ps.csv
3,13,Young,2433,2433_3,3,M,3,,,,,,,,8/24/2024,dark,DT,7:32:00 PM,9:00:00 PM,01:28,"8"" x 10""",White,,,,19,20240824_19.30_C13_2433_03_M_VSA.tiff,,,Y,20240824_19.30_C13_2433_03_M_VSA_ps.csv
3,13,Young,2432,2432_3,3,F,4,,,,,,,22.2,8/25/2024,light,DT,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,17,20240825_06.05_C13_2432_03_F_VSA.tiff,,,Y,20240825_06.05_C13_2432_03_F_VSA_ps.csv
3,13,Young,2433,2433_3,3,M,4,,,,,,,26.6,8/25/2024,light,DT,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,23,20240825_06.05_C13_2433_03_M_VSA.tiff,,,Y,20240825_06.05_C13_2433_03_M_VSA_ps.csv
3,13,Young,2432,2432_4,4,F,1,,,,,,,,8/22/2024,dark,DT,5:55:00 PM,7:25:00 PM,01:30,"8"" x 10""",White,,,,2,20240822_17.55_C13_2432_04_F_VSA.tiff,,,Y,20240822_17.55_C13_2432_04_F_VSA_ps.csv
3,13,Young,2433,2433_4,4,M,1,,,,,,,,8/22/2024,dark,DT,7:30:00 PM,9:00:00 PM,01:30,"8"" x 10""",White,,,,17,20240822_19.30_C13_2433_04_M_VSA.tiff,,,Y,20240822_19.30_C13_2433_04_M_VSA_ps.csv
3,13,Young,2432,2432_4,4,F,2,,,,,,,,8/23/2024,light,DT,7:32:00 AM,9:02:00 AM,01:30,"8"" x 10""",White,,,,13,20240823_07.32_C13_2432_04_F_VSA.tiff,,,Y,20240823_07.32_C13_2432_04_F_VSA_ps.csv
3,13,Young,2433,2433_4,4,M,2,,,,,,,,8/23/2024,light,DT,7:32:00 AM,9:03:00 AM,01:31,"8"" x 10""",White,,,,12,20240823_07.32_C13_2433_04_M_VSA.tiff,,,Y,20240823_07.32_C13_2433_04_M_VSA_ps.csv
3,13,Young,2433,2433_4,4,M,3,,,,,,,,8/24/2024,dark,DT,5:55:00 PM,7:30:00 PM,01:35,"8"" x 10""",White,,,,8,20240824_18.00_C13_2433_04_M_VSA.tiff,,,Y,20240824_18.00_C13_2433_04_M_VSA_ps.csv
3,13,Young,2432,2432_4,4,F,3,,,,,,,,8/24/2024,dark,DT,7:32:00 PM,9:00:00 PM,01:28,"8"" x 10""",White,,,,12,20240824_19.30_C13_2432_04_F_VSA.tiff,,,Y,20240824_19.30_C13_2432_04_F_VSA_ps.csv
3,13,Young,2432,2432_4,4,F,4,,,,,,,22.2,8/25/2024,light,DT,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,22,20240825_06.05_C13_2432_04_F_VSA.tiff,,,Y,20240825_06.05_C13_2432_04_F_VSA_ps.csv
3,13,Young,2433,2433_4,4,M,4,,,,,,,27.2,8/25/2024,light,DT,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,20,20240825_06.05_C13_2433_04_M_VSA.tiff,,,Y,20240825_06.05_C13_2433_04_M_VSA_ps.csv